数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stock_code,statement_format,report_date,publish_date,抓取时间,B_currency_fund@xbx,B_customer_deposit@xbx,B_settle_reserves@xbx,B_customer_provision@xbx,B_lending_fund@xbx,B_financing_funds@xbx,B_tradable_fnncl_assets@xbx,B_derivative_fnncl_assets@xbx,B_buy_resale_fnncl_assets@xbx,B_receivable@xbx,B_interest_receivable@xbx,B_paid_deposit@xbx,B_saleable_finacial_assets@xbx,B_held_to_maturity_invest@xbx,B_debt_right_invest@xbx,B_other_debt_right_invest@xbx,B_other_compre_fa_by_fv@xbx,B_fa_calc_by_amortized_cost@xbx,B_lt_equity_invest@xbx,B_other_ei_invest@xbx,B_other_uncurrent_fa@xbx,B_invest_property@xbx,B_fixed_asset@xbx,B_construction_in_process@xbx,B_right_of_use_assets@xbx,B_intangible_assets@xbx,B_trans_seat_fee@xbx,B_goodwill@xbx,B_dt_assets@xbx,B_contract_asset@xbx,B_bill_and_account_receivable@xbx,B_divided_into_asset_for_sale@xbx,B_other_assets@xbx,B_asset_diff_sri@xbx,B_asset_diff_tbi@xbx,B_total_assets@xbx,B_st_borrow@xbx,B_pledged_borrow@xbx,B_st_financing_payable@xbx,B_borrowing_funds@xbx,B_tradable_fnncl_liab@xbx,B_derivative_fnncl_liab@xbx,B_fnncl_assets_sold_for_repur@xbx,B_acting_td_sec@xbx,B_act_underwriting_sec@xbx,B_payroll_payable@xbx,B_tax_payable@xbx,B_accrued_payables@xbx,B_interest_payable@xbx,B_estimated_liab@xbx,B_lt_loan@xbx,B_bond_payable@xbx,B_lt_staff_salary_payable@xbx,B_dt_liab@xbx,B_contract_liab@xbx,B_bill_and_account_payable@xbx,B_divided_into_liab_for_sale@xbx,B_lease_libilities@xbx,B_other_liab@xbx,B_liab_diff_sri@xbx,B_liab_diff_tbi@xbx,B_total_liab@xbx,B_actual_received_capital@xbx,B_capital_reserve@xbx,B_treasury@xbx,B_bs_other_compre_income@xbx,B_other_equity_instruments@xbx,B_preferred_shares@xbx,B_perpetual_capital_sec@xbx,B_earned_surplus@xbx,B_general_risk_provision@xbx,B_td_risk_preparation@xbx,B_undstrbtd_profit@xbx,B_frgn_currency_convert_diff@xbx,B_total_equity_atoopc@xbx,B_minority_equity@xbx,B_holder_equity_diff_sri@xbx,B_equity_right_diff_tbi@xbx,B_total_owner_equity@xbx,B_liab_and_equity_diff_sri@xbx,B_liab_and_equity_diff_tbi@xbx,B_total_liab_and_owner_equity@xbx,R_revenue@xbx,R_commi_net_income@xbx,R_brokerage_charge_net_income@xbx,R_net_income_from_invest_banking@xbx,R_ams_charge_net_income@xbx,R_interest_net_income@xbx,R_interest_income@xbx,R_interest_payout@xbx,R_invest_income@xbx,R_ii_from_jc_etc@xbx,R_amortized_cost_fnncl_ass_cfrm@xbx,R_fv_chg_income@xbx,R_exchange_gain@xbx,R_asset_disposal_gain@xbx,R_other_income@xbx,R_other_bussiness_income@xbx,R_operating_revenuediff_sri@xbx,R_operating_revenuediff_tbi@xbx,R_operating_payout@xbx,R_operating_taxes_and_surcharge@xbx,R_business_and_manage_fee@xbx,R_asset_impairment_loss@xbx,R_credit_impairment_loss@xbx,R_other_business_costs@xbx,R_operating_cost_diff_sri@xbx,R_operating_cost_diff_tbi@xbx,R_op_diff_sri@xbx,R_op_diff_tbi@xbx,R_op@xbx,R_non_operating_income@xbx,R_noncurrent_asset_dispose_gain@xbx,R_nonoperating_cost@xbx,R_noncurrent_asset_dispose_loss@xbx,R_total_profit_diff_sri@xbx,R_total_profit_diff_tbi@xbx,R_total_profit@xbx,R_income_tax_cost@xbx,R_np_diff_sri@xbx,R_np_diff_tbi@xbx,R_np@xbx,R_np_atoopc@xbx,R_minority_gal@xbx,R_continued_operating_np@xbx,R_stop_operating_np@xbx,R_basic_eps@xbx,R_dlt_earnings_per_share@xbx,R_othrcompre_income_atoopc@xbx,R_cannt_reclass_to_gal@xbx,R_asset_change_due_to_remeasure@xbx,R_cannt_reclass_gal_equity_law@xbx,R_other_not_reclass_to_gal@xbx,R_other_equity_invest_fvc@xbx,R_corp_credit_risk_fvc@xbx,R_reclass_to_gal@xbx,R_reclass_togal_in_equity_law@xbx,R_saleable_fv_chg_gal@xbx,R_reclass_and_salable_gal@xbx,R_cf_hedging_gal_valid_part@xbx,R_fc_convert_diff@xbx,R_other_reclass_to_gal@xbx,R_other_debt_right_invest_fvc@xbx,R_fa_reclassi_amt@xbx,R_other_debt_right_invest_ir@xbx,R_othrcompre_income_atms@xbx,R_total_compre_income@xbx,R_total_compre_income_atsopc@xbx,R_total_compre_income_atms@xbx,C_effect_of_exchange_chg_on_cce@xbx,C_cce_net_add_amt_diff_sri_dm@xbx,C_cce_net_add_amt_diff_tbi_dm@xbx,C_naa_of_disposal_fnncl_assets@xbx,C_cash_received_of_interest_etc@xbx,C_borrowing_net_increase_amt@xbx,C_net_add_in_repur_capital@xbx,C_flf_net_decrease_amt@xbx,C_acting_sec_received_net_cash@xbx,C_cash_received_of_other_oa@xbx,C_oa_cash_inflow_diff_sri@xbx,C_oa_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_oa@xbx,C_flf_net_increase_amt@xbx,C_acting_td_sec_paied_net_cash@xbx,C_cash_paid_for_interests_etc@xbx,C_cash_paid_to_staff_etc@xbx,C_payments_of_all_taxes@xbx,C_other_cash_paid_related_to_oa@xbx,C_oa_cash_outflow_diff_sri@xbx,C_oa_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_oa@xbx,C_ncf_diff_of_oa_sri@xbx,C_ncf_diff_of_oa_tbi@xbx,C_ncf_from_oa@xbx,C_cash_received_of_dspsl_invest@xbx,C_invest_income_cash_received@xbx,C_net_cash_of_disposal_assets@xbx,C_net_cash_of_disposal_branch@xbx,C_cash_received_of_other_fa@xbx,C_ia_cash_inflow_diff_sri@xbx,C_ia_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_ia@xbx,C_cash_paid_for_assets@xbx,C_invest_paid_cash@xbx,C_net_cash_amt_from_branch@xbx,C_other_cash_paid_related_to_ia@xbx,C_ia_cash_outflow_diff_sri@xbx,C_ia_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_ia@xbx,C_ncf_diff_from_ia_sri@xbx,C_ncf_diff_from_ia_tbi@xbx,C_ncf_from_ia@xbx,C_cash_received_of_absorb_invest@xbx,C_cr_from_minority_holders@xbx,C_cash_received_of_borrowing@xbx,C_cash_received_from_bond_issue@xbx,C_cash_received_of_othr_fa@xbx,C_fa_cash_in_flow_diff_sri@xbx,C_fa_cash_in_flow_diff_tbi@xbx,C_sub_total_of_ci_from_fa@xbx,C_cash_pay_for_debt@xbx,C_cash_paid_of_distribution@xbx,C_dap_paid_to_minority_holder@xbx,C_othrcash_paid_relating_to_fa@xbx,C_fa_cash_out_flow_diff_sri@xbx,C_fa_cash_out_flow_diff_tbi@xbx,C_sub_total_of_cos_from_fa@xbx,C_ncf_diff_from_fa_sri@xbx,C_ncf_diff_from_fa_tbi@xbx,C_ncf_from_fa@xbx,C_net_increase_in_cce@xbx,C_initial_cce_balance@xbx,C_final_balance_of_cce@xbx,C_np_cfs@xbx,C_asset_impairment_reserve@xbx,C_depreciation_etc@xbx,C_intangible_assets_amortized@xbx,C_lt_deferred_expenses_amrtzt@xbx,C_loss_of_disposal_assets@xbx,C_fixed_assets_scrap_loss@xbx,C_loss_from_fv_chg@xbx,C_finance_cost_cfs@xbx,C_invest_loss@xbx,C_dt_assets_decrease@xbx,C_dt_liab_increase@xbx,C_inventory_decrease@xbx,C_operating_items_decrease@xbx,C_increase_of_operating_item@xbx,C_si_other@xbx,C_ncf_diff_from_oa_im_sri@xbx,C_ncf_diff_from_oa_im_tbi@xbx,C_ncf_from_oa_im@xbx,C_debt_tranfer_to_capital@xbx,C_cb_due_within1y@xbx,C_finance_lease_fixed_assets@xbx,C_ending_balance_of_cash@xbx,C_initial_balance_of_cash@xbx,C_si_final_balance_of_cce@xbx,C_initial_balance_of_cce@xbx,C_cce_net_add_diff_im_sri@xbx,C_cce_net_add_diff_im_tbi@xbx,C_net_increase_in_cce_im@xbx
sh600030,证券公司,20081231,2009-08-15,,80411873303.42,55956478911.49,5010957190.99,4688444854.37,,,6004843167.17,,3326520961.64,,39012775.1,518732042.85,34099202962.31,628030806.28,,,,,2591872529.91,,,149461750.86,869334898.46,14790966.91,,129017217.01,70723828.04,832830686.01,727696584.03,,,,1534094142.55,,,136888271985.5,,,,,,2879497.3,8593187140.5,61069718880.41,47090859.98,4356712984.78,2023968207.94,,51736862.74,1543612.97,,1950000000.0,,180612156.9,,,,,1084511639.07,,,79361961842.59,6630467600.0,27946626759.34,,,,,,2800131671.33,4820306546.04,,13133941200.83,-109708509.49,55221765268.05,2304544874.86,,,57526310142.91,0.0,0.0,136888271985.5,17707624721.02,12798440201.9,7457115659.74,1782839232.91,149874003.51,1705605599.87,,,6450835815.31,,,-3341380871.12,22990078.34,,,71133896.72,,,8164957297.98,784757902.07,6658158630.15,709335931.04,,12704834.72,,,,,9542667423.04,41094398.64,,23017500.07,,632516.05,,9561376837.66,1511147565.56,,,8050229272.1,7305001010.04,745228262.06,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,-185546074.59,,,-2948389456.32,16648653158.27,,,,-56735795281.67,13388326776.02,-4270200.0,,-29651475003.7,,,1958126369.84,4197948716.17,5825782249.34,5632996472.45,-25075954392.22,,-7461100584.42,,0.0,-22190374419.28,742977.72,27113030.36,,,11428897.82,,,39284905.9,376102215.55,2931998445.26,,7858466.23,21876561567.44,,25192520694.48,,0.0,-25153235788.58,31000310.5,31000310.5,,,,,,31000310.5,141102400.0,2461775354.85,723120000.0,781523.38,,,2603659278.23,,0.0,-2572658967.73,-50101815250.18,135014380451.83,84912565201.65,8050229272.1,710599104.42,197548390.33,33139050.68,66949506.18,-1613209.18,,3341380871.12,81300000.0,-5757845509.6,-466843381.84,-834878612.01,,26833589095.78,-54443928997.26,,,,-22190374419.28,,,,,,,,,,
sh600030,证券公司,20090630,2009-08-15,,97312351821.06,57646616605.49,9796612844.22,9224504085.98,,,8498042412.69,,1161782971.76,,5904329.32,958240710.85,19955714899.52,685219148.81,,,,,2901041455.59,,,152536495.73,830536869.17,17221739.78,,119160099.93,64610132.54,832781442.44,446333310.61,,,,1652898066.84,,,145326378618.32,282089600.0,,,,,1990530.77,8788163698.63,67740928318.29,109823558.45,4184031920.76,1202368287.99,,5650965.75,1272019.46,,1500000000.0,,377934224.79,,,,,1911683030.91,,,86105936155.8,6630467600.0,28883027525.37,,,,,,2800131671.33,4940943791.62,,13524734760.0,-108186705.21,56671118643.11,2549323819.41,,,59220442462.52,0.0,0.0,145326378618.32,8953787445.36,6972630663.29,4903797294.06,588673497.39,103534145.54,635949814.88,,,1300173556.1,,,19066847.65,1022657.7,,,24943905.74,,,3238987126.57,409869899.48,3164140421.8,-340909977.97,,5886783.26,,,,,5714800318.79,5048134.88,,2444563.38,,37982490.45,,5755386380.74,1420514941.75,,,4334871438.99,3826664604.75,508206834.24,,,0.58,0.58,,,,,,,,,,,,,,,,,,,,,,-1047654.67,,,-2033382290.84,7972227588.43,,2291271319.38,,,8089747748.48,,,16319864365.45,,,407362176.77,2149945208.59,2335297998.34,2079820743.52,,,6972426127.22,,0.0,9347438238.23,16519245927.3,38203311.48,,,987181.13,,,16558436419.91,106159115.63,421162315.01,,,,,527321430.64,,0.0,16031114989.27,15866606.31,15866606.31,,,282089600.0,,,297956206.31,450000000.0,3660808836.55,2595036.55,,,,4110808836.55,,0.0,-3812852630.24,21564652942.59,84912565201.65,106477218144.24,4334871438.99,-340909977.97,114225198.38,15200879.06,24574676.21,-222929.24,,-19066847.65,36262500.0,-837286100.36,281363273.42,2074255.99,,-989259928.03,6725611799.43,,,,9347438238.23,,,,,,,,,,
sh600030,证券公司,20081231,2009-10-31,,80411873303.42,55956478911.49,5010957190.99,4688444854.37,,,6004843167.17,,3326520961.64,,39012775.1,518732042.85,34099202962.31,628030806.28,,,,,2591872529.91,,,149461750.86,869334898.46,14790966.91,,129017217.01,70723828.04,832830686.01,727696584.03,,,,1534094142.55,,,136888271985.5,,,,,,2879497.3,8593187140.5,61069718880.41,47090859.98,4356712984.78,2023968207.94,,51736862.74,1543612.97,,1950000000.0,,180612156.9,,,,,1084511639.07,,,79361961842.59,6630467600.0,27946626759.34,,,,,,2800131671.33,4820306546.04,,13133941200.83,-109708509.49,55221765268.05,2304544874.86,,,57526310142.91,0.0,0.0,136888271985.5,17707624721.02,12798440201.9,7457115659.74,1782839232.91,149874003.51,1705605599.87,,,6450835815.31,,,-3341380871.12,22990078.34,,,71133896.72,,,8164957297.98,784757902.07,6658158630.15,709335931.04,,12704834.72,,,,,9542667423.04,41094398.64,,23017500.07,,632516.05,,9561376837.66,1511147565.56,,,8050229272.1,7305001010.04,745228262.06,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,-185546074.59,,,-2948389456.32,16648653158.27,,,,-56735795281.67,13388326776.02,-4270200.0,,-29651475003.7,,,1958126369.84,4197948716.17,5825782249.34,5632996472.45,-25075954392.22,,-7461100584.42,,0.0,-22190374419.28,742977.72,27113030.36,,,11428897.82,,,39284905.9,376102215.55,2931998445.26,,7858466.23,21876561567.44,,25192520694.48,,0.0,-25153235788.58,31000310.5,31000310.5,,,,,,31000310.5,141102400.0,2461775354.85,723120000.0,781523.38,,,2603659278.23,,0.0,-2572658967.73,-50101815250.18,135014380451.83,84912565201.65,8050229272.1,710599104.42,197548390.33,33139050.68,66949506.18,-1613209.18,,3341380871.12,81300000.0,-5757845509.6,-466843381.84,-834878612.01,,26833589095.78,-54443928997.26,,,,-22190374419.28,,,,,,,,,,
sh600030,证券公司,20090930,2009-10-31,,132432197560.98,92874098978.11,9576902735.75,9111865792.14,,,7881834949.36,2761968.43,2055476543.27,,24798815.55,1318065775.15,17818018207.48,89101367.04,,,,,3308846772.27,,,151306787.57,814854937.22,1474937443.41,,125597490.29,61272148.08,832790142.71,468344348.9,,,,1935907232.06,,,180311743077.44,105736800.0,,,,,,5828489492.72,103164650014.82,832121638.65,4946553696.97,1422768533.78,,21445583.94,1122019.46,,1500000000.0,,101595900.36,,,,,1487831171.09,,,119412314851.79,6630467600.0,27736315686.39,,,,,,2800131671.33,5017016414.89,,15912653002.6,-110029676.51,57986554698.69,2912873526.96,,-0.01,60899428225.65,0.0,0.0,180311743077.44,15222223916.43,11729671037.62,8293836223.24,1037870557.93,166036906.83,945526874.76,,,2536221868.15,25000287.2,,-85680688.62,381608.77,,,96103215.75,,,5844930694.24,705434475.2,5471742551.74,-341059271.96,,8812939.26,,,,,9377293222.19,52191146.22,,11125006.34,,,,9418359362.07,2288326948.05,,,7130032414.020001,6290655470.63,839376943.39,,,0.95,0.95,,,,,,,,,,,,,,,,,,,6904819214.7,6080023230.66,824795984.05,-1883293.84,,,-801037040.65,55794279482.15,,-1610911565.93,,,1411877820.99,,,54794208696.56,,,681322779.51,2835716147.27,1608897567.93,3473464194.36,1707452888.62,0.01,10306853577.7,,0.0,44487355118.86,19220384797.46,95505032.96,,,44293695.39,,,19360183525.81,1648020648.97,4855755903.83,,671687.26,,,6504448240.06,,0.0,12855735285.75,3152583929.58,47807704.58,,,105736800.0,,,3258320729.58,450000000.0,3660807688.48,264273888.48,100000000.0,,,4210807688.48,,0.0,-952486958.9,56388720151.88,84912565201.65,141301285353.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600030,证券公司,20081231,2010-03-31,,80411873303.42,55956478911.49,5010957190.99,4688444854.37,,,6004843167.17,,3326520961.64,,39012775.1,518732042.85,34099202962.31,628030806.28,,,,,2591872529.91,,,149461750.86,869334898.46,14790966.91,,129017217.01,70723828.04,832830686.01,727696584.03,,,,1534094142.55,,,136888271985.5,,,,,,2879497.3,8593187140.5,61069718880.41,47090859.98,4356712984.78,2023968207.94,,51736862.74,1543612.97,,1950000000.0,,180612156.9,,,,,1084511639.07,,,79361961842.59,6630467600.0,27946626759.34,,,,,,2800131671.33,4820306546.04,,13133941200.83,-109708509.49,55221765268.05,2304544874.86,,,57526310142.91,0.0,0.0,136888271985.5,17708257237.07,12798440201.9,7457115659.74,1782839232.91,149874003.51,1705605599.87,,,6451468331.36,632516.05,,-3341380871.12,22990078.34,,,71133896.72,,,8164957297.98,784757902.07,6658158630.15,709335931.04,,12704834.72,,,,,9543299939.09,41094398.64,,23017500.07,,,,9561376837.66,1511147565.56,,,8050229272.1,7305001010.04,745228262.06,,,1.1,1.1,,,,,,,,,,,,,,,,,,,5963393732.95,5280731822.88,682661910.07,-185546074.59,,,,16648653158.27,,20075954392.22,,-56735795281.67,13388326776.02,-4270200.0,,-6627131155.16,,,1958126369.84,4197948716.17,5825782249.34,5632996472.45,-2051610543.68,,15563243264.12,,0.0,-22190374419.28,742977.72,27113030.36,,,11428897.82,,,39284905.9,376102215.55,2931998445.26,,7858466.23,21876561567.44,,25192520694.48,,0.0,-25153235788.58,31000310.5,31000310.5,,,,,,31000310.5,141102400.0,2461775354.85,723120000.0,781523.38,,,2603659278.23,,0.0,-2572658967.73,-50101815250.18,135014380451.83,84912565201.65,8050229272.1,710599104.42,197548390.33,33139050.68,66949506.18,-1613209.18,,3341380871.12,81300000.0,-5757845509.6,-466843381.84,-834878612.01,,26833589095.78,-54443928997.26,,,,-22190374419.28,,,,84912565201.65,135014380451.83,,,,,-50101815250.18
sh600030,证券公司,20091231,2010-03-31,,129205085092.41,101818518003.91,9837618433.61,9331929360.04,,,11887157177.53,,1903140344.6,,50058324.92,1420042360.91,42923258593.52,,,,,,3436499079.23,,,159284956.77,846146717.49,1534044910.0,,145432216.36,58341822.32,829153637.1,954270598.67,,,,1676251522.52,,,206807443965.64,88048000.0,,,,,6230205.75,17922705174.09,112477669565.67,225187234.1,5893886484.46,2049269231.58,,40480836.74,56366724.12,,1500000000.0,,412728658.38,,,,,1320492806.44,,,141993064921.33,6630467600.0,28662512081.77,,,,,,3723989184.36,6922940001.64,,15772406121.33,-112879106.58,61599435882.52,3214943161.79,,,64814379044.31,0.0,0.0,206807443965.64,22006522161.88,16919087748.72,10921849766.77,2401334045.91,146085929.38,1401360992.26,,,3478916119.19,102738620.75,,51537690.04,4250425.63,,,151369186.04,,,8746139656.21,1033641061.87,8016052577.94,-315269418.47,,11715434.87,,,,,13260382505.67,114331465.07,,72722170.24,,,,13301991800.5,3213795680.48,,,10088196120.02,8984029173.87,1104166946.15,,,1.35,1.35,,,,,,,,,,,,,,,,,,,10843598648.33,9696064948.35,1147533699.98,-3188582.79,,,,19879574587.89,,10623443378.28,,51359339280.99,1321566114.66,178096374.12,,83362019735.94,,,2094570705.69,3600602819.97,4476016607.85,3742736780.24,5087734720.68,,19001661634.43,,0.0,64360358101.51,663835679.35,48403045.9,,,2460141.18,,,714698866.43,1905884727.89,934688666.5,,15195370.36,4896701147.77,,7752469912.520001,,0.0,-7037771046.09,47833917.41,47833917.41,,,88048000.0,,,135881917.41,450000000.0,3660805745.58,240191945.58,,,,4110805745.58,,0.0,-3974923828.17,53344474644.46,84912565201.65,138257039846.11,10088196120.02,-315269418.47,233018591.72,30473474.2,55289628.73,-3030820.24,,-51537690.04,68137500.0,-2709268131.2,-226574014.64,8771467.37,,-5710641511.98,62892792906.04,,,,64360358101.51,,,,138257039846.11,84912565201.65,,,,,53344474644.46
sh600030,证券公司,20091231,2010-04-30,,129205085092.41,101818518003.91,9837618433.61,9331929360.04,,,11887157177.53,,1903140344.6,,50058324.92,1420042360.91,42923258593.52,,,,,,3436499079.23,,,159284956.77,846146717.49,1534044910.0,,145432216.36,58341822.32,829153637.1,954270598.67,,,,1676251522.52,,,206807443965.64,88048000.0,,,,,6230205.75,17922705174.09,112477669565.67,225187234.1,5893886484.46,2049269231.58,,40480836.74,56366724.12,,1500000000.0,,412728658.38,,,,,1320492806.44,,,141993064921.33,6630467600.0,28662512081.77,,,,,,3723989184.36,6922940001.64,,15772406121.33,-112879106.58,61599435882.52,3214943161.79,,,64814379044.31,0.0,0.0,206807443965.64,22006522161.88,16919087748.72,10921849766.77,2401334045.91,146085929.38,1401360992.26,,,3478916119.19,102738620.75,,51537690.04,4250425.63,,,151369186.04,,,8746139656.21,1033641061.87,8016052577.94,-315269418.47,,11715434.87,,,,,13260382505.67,114331465.07,,72722170.24,,,,13301991800.5,3213795680.48,,,10088196120.02,8984029173.87,1104166946.15,,,1.35,1.35,,,,,,,,,,,,,,,,,,,10843598648.33,9696064948.35,1147533699.98,-3188582.79,,,,19879574587.89,,10623443378.28,,51359339280.99,1321566114.66,178096374.12,,83362019735.94,,,2094570705.69,3600602819.97,4476016607.85,3742736780.24,5087734720.68,,19001661634.43,,0.0,64360358101.51,663835679.35,48403045.9,,,2460141.18,,,714698866.43,1905884727.89,934688666.5,,15195370.36,4896701147.77,,7752469912.520001,,0.0,-7037771046.09,47833917.41,47833917.41,,,88048000.0,,,135881917.41,450000000.0,3660805745.58,240191945.58,,,,4110805745.58,,0.0,-3974923828.17,53344474644.46,84912565201.65,138257039846.11,10088196120.02,-315269418.47,233018591.72,30473474.2,55289628.73,-3030820.24,,-51537690.04,68137500.0,-2709268131.2,-226574014.64,8771467.37,,-5710641511.98,62892792906.04,,,,64360358101.51,,,,138257039846.11,84912565201.65,,,,,53344474644.46
sh600030,证券公司,20100331,2010-04-30,,120649888975.86,87134216051.84,27138716538.07,26498567653.12,27417.0,,13348636952.59,,3599714307.97,,69453259.74,1546793730.48,38738306804.4,,,,,,3403103623.91,,,144050765.0,795456710.37,1573823840.74,,137787240.48,55442887.92,828981284.61,959953666.14,,,,1730932373.93,,,214665627491.29,79129800.0,,,,,3260803.36,21254152662.87,115076592349.59,263871565.26,6068166759.75,1544471577.88,,53125000.0,51111057.18,,1500000000.0,,537856785.75,,,,,1512595600.08,,,147944333961.72,6630467600.0,28861346952.93,,,,,,3723989184.36,6999896981.17,,17194317408.17,-118394867.01,63291623259.62,3429670269.95,,,66721293529.57,0.0,0.0,214665627491.29,4063327703.44,3236131800.83,1909918585.77,334124341.98,41300926.25,346424266.78,,,263211403.36,3629175.25,,182452210.56,3929190.81,,,31178831.1,,,2007746848.12,182174479.49,1831231758.06,-8575626.73,,2916237.3,,,,,2055580855.32,13637037.31,,1736544.53,,,,2067481348.1,441768125.33,,,1625713222.77,1498868266.36,126844956.41,,,0.23,0.23,,,,,,,,,,,,,,,,,,,1859490507.28,1692187377.09,167303130.19,-4287134.21,,,,4131811996.59,,1592139374.63,,2624694936.17,275442625.48,60933883.84,,8685022816.71,,,554301240.84,918314338.98,1065818789.17,844317205.18,1531391937.94,,4914143512.11,,0.0,3770879304.6,142689364.69,3364860.96,,,21198081.92,5188525861.75,,5355778169.32,74051520.47,257401070.95,,145990000.0,,,477442591.42,,0.0,4878335577.9,47430872.88,47430872.88,,,,,,47430872.88,8792200.0,,,,,,8792200.0,,0.0,38638672.88,8683566421.17,138257039846.11,146940606267.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600030,证券公司,20091231,2010-08-28,,129205085092.41,101818518003.91,9837618433.61,9331929360.04,,,11887157177.53,,1903140344.6,,50058324.92,1420042360.91,42923258593.52,,,,,,3436499079.23,,,159284956.77,846146717.49,1534044910.0,,145432216.36,58341822.32,829153637.1,954270598.67,,,,1676251522.52,,,206807443965.64,88048000.0,,,,,6230205.75,17922705174.09,112477669565.67,225187234.1,5893886484.46,2049269231.58,,40480836.74,56366724.12,,1500000000.0,,412728658.38,,,,,1320492806.44,,,141993064921.33,6630467600.0,28662512081.77,,,,,,3723989184.36,6922940001.64,,15772406121.33,-112879106.58,61599435882.52,3214943161.79,,,64814379044.31,0.0,0.0,206807443965.64,22006522161.88,16919087748.72,10921849766.77,2401334045.91,146085929.38,1401360992.26,,,3478916119.19,102738620.75,,51537690.04,4250425.63,,,151369186.04,,,8746139656.21,1033641061.87,8016052577.94,-315269418.47,,11715434.87,,,,,13260382505.67,114331465.07,,72722170.24,,,,13301991800.5,3213795680.48,,,10088196120.02,8984029173.87,1104166946.15,,,1.35,1.35,,,,,,,,,,,,,,,,,,,10843598648.33,9696064948.35,1147533699.98,-3188582.79,,,,19879574587.89,,10623443378.28,,51359339280.99,1321566114.66,178096374.12,,83362019735.94,,,2094570705.69,3600602819.97,4476016607.85,3742736780.24,5087734720.68,,19001661634.43,,0.0,64360358101.51,663835679.35,48403045.9,,,2460141.18,,,714698866.43,1905884727.89,934688666.5,,15195370.36,4896701147.77,,7752469912.520001,,0.0,-7037771046.09,47833917.41,47833917.41,,,88048000.0,,,135881917.41,450000000.0,3660805745.58,240191945.58,,,,4110805745.58,,0.0,-3974923828.17,53344474644.46,84912565201.65,138257039846.11,10088196120.02,-315269418.47,233018591.72,30473474.2,55289628.73,-3030820.24,,-51537690.04,68137500.0,-2709268131.2,-226574014.64,8771467.37,,-5710641511.98,62892792906.04,,,,64360358101.51,,,,138257039846.11,84912565201.65,,,,,53344474644.46
sh600030,证券公司,20100630,2010-08-28,,102285836040.6,89945881056.57,8898340521.2,7861870537.28,448354365.52,,15708910280.88,35563293.53,5754910032.67,,119098421.86,1671767841.17,37014669341.59,,,,,,3547354188.49,,,129532963.81,810125241.92,1596070049.14,,142301867.39,52557655.09,828047024.69,922560519.04,,,,1862411138.21,,,181775853131.71,,,,,,,9343064392.46,99065311162.78,53974223.84,5162960188.74,929429397.98,,20273816.24,50997145.07,,1500000000.0,,287568896.77,,,,,1582288341.38,,,117995867565.26,9945701400.0,24591075670.37,,,,,,3723989184.36,7074623441.43,,14933976018.59,-148176649.4,60121189065.35,3658796501.1,,,63779985566.45,0.0,0.0,181775853131.71,7905360342.49,6702983611.02,3739903636.69,994003596.58,86290870.98,701472626.43,,,355562843.87,-38909199.87,,52722378.67,9453359.6,,,83165522.9,,,3987337712.57,373566114.37,3614856775.66,-8590129.18,,7504951.72,,,,,3918022629.92,70846933.41,,6184746.72,,,,3982684816.61,927138116.55,,,3055546700.06,2628487137.05,427059563.01,,,0.26,0.26,,,,,,,,,,,,,,,,,,,2250933727.42,1837768506.21,413165221.21,-25410958.27,,,-3288830284.6,8368893995.78,,-12505292435.66,,400229.34,679441670.91,-13386623542.48,,-20132010366.71,,,1203451467.95,2937559944.95,2288475088.56,1956941969.58,448354365.52,,8834782836.56,,0.0,-28966793203.27,4886021730.47,373743813.17,,,93202340.49,,,5352967884.13,217328467.02,712283750.39,,,,,929612217.41,,0.0,4423355666.72,47348748.27,47348748.27,,,,,,47348748.27,87239000.0,3395463924.82,16480124.81,781523.38,,,3483484448.2,,0.0,-3436135699.93,-28004984194.75,138257039846.11,110252055651.36,3055546700.06,126507.02,129658008.53,18719909.67,40850911.24,-49924574.27,228415.91,-52722378.67,31875000.0,221322779.0,-66398727.4,56075338.02,,-10048246275.11,-22303904817.27,,,,-28966793203.27,,,,,,,,,,
