数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
sh688256,寒武纪,2020-08-10,219.99,225.89,218.0,222.5,227.44,2517723.0,556920403.0,6920814662.500001,89022250000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,29237.13,20843.58,20064.04,19919.01,137.42,297.0,6253.3,14632.3,,,,,,,电子,半导体,集成电路,223.37,220.22,219.3
sh688256,寒武纪,2020-08-11,220.88,226.3,219.1,221.49,222.5,2243543.0,499535721.0,6889398829.65,88618149000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,26335.77,21645.6,20083.33,19598.84,127.99,288.29,3406.34,8420.69,,,,,,,电子,半导体,集成电路,224.16,222.29,222.76
sh688256,寒武纪,2020-08-12,220.33,222.0,213.5,217.76,221.49,2028145.0,437985755.0,6773377981.6,87125776000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,25498.85,20022.18,14674.02,17592.3,185.09,309.62,3440.48,5874.34,,,,,,,电子,半导体,集成电路,217.58,215.77,217.01
sh688256,寒武纪,2020-08-13,219.0,219.6,212.0,212.5,217.76,1744022.0,375895504.0,6609766812.5,85021250000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,22920.07,15998.41,12443.84,16200.91,119.59,311.26,2105.93,5078.84,,,,,,,电子,半导体,集成电路,217.76,216.92,215.23
sh688256,寒武纪,2020-08-14,212.33,213.9,207.5,212.68,212.5,1653598.0,348869120.0,6615365673.8,85093268000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,20522.91,15728.64,11933.51,15027.89,163.34,247.78,2267.04,3882.49,,,,,,,电子,半导体,集成电路,213.33,213.2,212.9
sh688256,寒武纪,2020-08-17,213.0,219.8,209.68,219.08,212.68,2056219.0,443435980.0,6814436297.799999,87653908000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,22943.15,23101.45,15637.97,16215.55,153.75,376.56,5608.58,4649.9,,,,,,,电子,半导体,集成电路,212.9,212.44,212.49
sh688256,寒武纪,2020-08-18,219.18,219.18,212.3,213.81,219.08,1839468.0,394749715.0,6650514080.85,85545381000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,25574.54,16977.82,11360.54,16256.15,126.96,274.74,2412.78,5966.1,,,,,,,电子,半导体,集成电路,216.9,216.41,216.66
sh688256,寒武纪,2020-08-19,213.88,214.5,204.87,205.2,213.81,1968958.0,411339029.0,6382701882.0,82100520000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,24472.45,17978.46,14940.62,16640.86,121.53,368.15,1599.17,6146.31,,,,,,,电子,半导体,集成电路,212.23,209.9,211.12
sh688256,寒武纪,2020-08-20,204.0,207.27,200.11,201.51,205.2,1634059.0,331414026.0,6267925225.35,80624151000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,20296.11,19904.43,10951.61,9953.83,122.99,425.28,1770.55,2857.72,,,,,,,电子,半导体,集成电路,201.32,206.0,206.0
sh688256,寒武纪,2020-08-21,202.5,205.62,201.11,204.95,201.51,1081110.0,219802676.0,6374925685.75,82000495000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,13555.65,12762.95,6573.13,7807.84,146.01,232.99,1705.39,1176.39,,,,,,,电子,半导体,集成电路,203.51,203.56,204.6
sh688256,寒武纪,2020-08-24,206.3,207.84,196.5,197.9,204.95,2042284.0,407457573.0,6155636951.5,79179790000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,19933.19,17685.37,9909.1,12707.2,7687.12,3274.81,2514.08,6376.12,,,,,,,电子,半导体,集成电路,204.0,202.07,199.17
sh688256,寒武纪,2020-08-25,198.38,199.88,189.66,189.98,197.9,2647656.0,513330948.0,5909287054.3,76010998000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,21661.88,20621.75,11950.33,18358.46,14954.7,5468.1,2766.0,6884.59,,,,,,,电子,半导体,集成电路,199.42,198.78,199.26
sh688256,寒武纪,2020-08-26,189.66,190.92,173.51,176.4,189.98,3925619.0,711521259.0,5486884074.0,70577640000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,27223.48,23853.09,20009.44,28788.46,17608.13,8728.46,6310.85,9781.88,,,,,,,电子,半导体,集成电路,187.35,188.04,188.88
sh688256,寒武纪,2020-08-27,177.2,188.87,170.51,182.56,176.4,3263707.0,586419659.0,5678489549.6,73042256000.0,,,4249598000.0,4493545600.0,243947600.0,-108357600.0,23985.63,25194.86,17202.86,16285.96,13825.04,12219.19,3628.18,4941.7,,,,,,,电子,半导体,集成电路,174.15,175.5,174.67
sh688256,寒武纪,2020-08-28,177.73,177.88,168.02,174.28,182.56,3513509.0,604292859.0,5420941929.8,69729428000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,24360.39,22979.0,17502.1,22143.36,15738.59,9560.21,2827.97,5746.48,,,,,,,电子,半导体,集成电路,175.19,173.0,170.6
sh688256,寒武纪,2020-08-31,173.0,177.2,170.0,170.0,174.28,2203273.0,382994315.0,5287813450.0,68017000000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,16262.56,13000.2,10831.93,9824.34,7583.28,11575.69,3621.49,3899.04,,,,,,,电子,半导体,集成电路,173.14,175.41,177.0
sh688256,寒武纪,2020-09-01,170.21,173.8,169.03,171.18,170.0,1594161.0,273420605.0,5324517096.3,68489118000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,11652.91,10930.12,9123.26,7979.84,5391.18,7042.38,1153.95,1368.95,,,,,,,电子,半导体,集成电路,170.24,170.64,169.7
sh688256,寒武纪,2020-09-02,170.99,172.35,167.12,167.76,171.18,1469648.0,248042528.0,5218138731.6,67120776000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,11192.38,9736.0,6271.5,8946.09,6947.55,3830.47,392.72,2291.59,,,,,,,电子,半导体,集成电路,170.58,169.98,168.89
sh688256,寒武纪,2020-09-03,167.9,172.56,164.28,170.09,167.76,2584763.0,437472228.0,5290612880.65,68053009000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,13921.41,14098.6,12220.26,10251.36,5070.78,8002.24,3010.98,1871.24,,,,,,,电子,半导体,集成电路,166.86,166.27,165.5
sh688256,寒武纪,2020-09-04,166.78,182.3,166.78,174.53,170.09,3431503.0,606661797.0,5428718126.05,69829453000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,21277.79,20672.86,25148.04,25283.49,8013.17,10727.4,6146.04,3901.29,,,,,,,电子,半导体,集成电路,175.2,176.7,179.94
sh688256,寒武纪,2020-09-07,170.4,172.8,163.52,163.52,174.53,2828212.0,473534230.0,5086254443.2,65424352000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,19435.49,14686.18,13217.24,21416.37,11498.17,4198.51,3202.37,7052.21,,,,,,,电子,半导体,集成电路,168.68,170.71,169.01
sh688256,寒武纪,2020-09-08,163.51,163.51,160.01,160.86,163.52,1465181.0,236398576.0,5003515715.099999,64360086000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10632.27,9187.99,6977.2,9721.37,4999.26,2852.77,1031.02,1877.62,,,,,,,电子,半导体,集成电路,162.33,160.51,161.5
sh688256,寒武纪,2020-09-09,159.0,165.9,155.0,160.68,160.86,2242834.0,359860676.0,4997916853.8,64288068000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,15457.3,14848.48,11561.78,13323.52,5834.29,6111.6,3132.56,1702.34,,,,,,,电子,半导体,集成电路,158.6,156.51,156.01
sh688256,寒武纪,2020-09-10,162.0,165.77,157.33,157.58,160.68,1454894.0,235198490.0,4901492020.3,63047758000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,9488.76,9606.57,8172.53,8099.15,4551.31,4515.75,1307.16,1298.29,,,,,,,电子,半导体,集成电路,162.5,164.98,165.2
sh688256,寒武纪,2020-09-11,158.07,162.89,155.55,161.96,157.58,1374164.0,219382545.0,5037730978.599999,64800196000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10137.36,8255.9,7800.4,5933.32,3346.33,6384.31,654.08,1364.64,,,,,,,电子,半导体,集成电路,159.89,157.33,157.54
sh688256,寒武纪,2020-09-14,164.0,167.5,163.0,164.72,161.96,1550297.0,256600967.0,5123580185.2,65904472000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10577.7,10286.87,8533.78,9545.01,4486.5,4389.97,2062.02,1438.15,,,,,,,电子,半导体,集成电路,166.28,165.0,167.18
sh688256,寒武纪,2020-09-15,163.5,170.87,161.26,169.34,164.72,2191487.0,366601497.0,5267284291.900001,67752934000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,14472.54,16397.88,13881.26,10678.88,6178.4,8684.91,2127.79,898.32,,,,,,,电子,半导体,集成电路,162.5,161.5,161.51
sh688256,寒武纪,2020-09-16,167.0,170.55,165.39,166.77,169.34,1420541.0,237916832.0,5187344994.45,66724677000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10262.96,9370.97,5816.88,8475.61,5663.29,3252.55,1592.81,2236.81,,,,,,,电子,半导体,集成电路,167.22,167.67,169.78
sh688256,寒武纪,2020-09-17,166.76,178.0,163.78,174.22,166.77,3009337.0,518489580.0,5419075642.7,69705422000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,20711.7,21523.4,18159.33,14732.78,7354.45,12714.78,5623.29,2877.81,,,,,,,电子,半导体,集成电路,166.25,165.4,164.23
sh688256,寒武纪,2020-09-18,173.0,176.5,172.01,174.26,174.22,1629983.0,283449999.0,5420319834.099999,69721426000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,12683.04,11214.58,9036.37,10768.46,5690.13,4000.18,935.35,2361.67,,,,,,,电子,半导体,集成电路,174.2,173.05,173.12
sh688256,寒武纪,2020-09-21,173.99,176.88,169.5,170.77,174.26,1433184.0,246903266.0,5311764134.45,68325077000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10734.97,9542.88,5729.37,9588.84,6870.56,2970.99,1355.33,2587.51,,,,,,,电子,半导体,集成电路,173.56,175.68,174.5
sh688256,寒武纪,2020-09-22,169.98,170.71,166.68,167.65,170.77,1023886.0,172589092.0,5214717205.25,67076765000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,8363.16,6763.15,3987.37,6476.5,4584.58,2534.19,323.73,1485.01,,,,,,,电子,半导体,集成电路,169.98,167.58,168.6
sh688256,寒武纪,2020-09-23,168.03,172.9,167.04,170.75,167.65,1319498.0,224991493.0,5311142038.75,68317075000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,9937.6,9640.26,7035.03,6536.32,4458.27,5159.34,1068.14,1163.13,,,,,,,电子,半导体,集成电路,167.82,168.81,169.14
sh688256,寒武纪,2020-09-24,169.0,170.67,164.01,164.51,170.75,1128801.0,188412135.0,5117048180.35,65820451000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,8751.77,7786.98,3767.69,7162.21,6153.54,2454.7,168.15,1437.24,,,,,,,电子,半导体,集成电路,168.79,168.01,169.89
sh688256,寒武纪,2020-09-25,165.0,165.77,161.52,162.45,164.51,824078.0,134494754.0,5052972323.25,64996245000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,6506.36,5559.7,2852.92,4769.05,3944.26,2216.7,145.86,903.96,,,,,,,电子,半导体,集成电路,164.64,164.52,164.6
sh688256,寒武纪,2020-09-28,162.45,163.42,156.5,156.88,162.45,1027627.0,163307673.0,4879718670.8,62767688000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,7479.95,5728.53,3786.56,6104.18,4368.44,2855.01,695.75,1642.98,,,,,,,电子,半导体,集成电路,161.0,160.27,158.89
sh688256,寒武纪,2020-09-29,157.9,162.58,157.02,161.36,156.88,875555.0,140840143.0,5019068107.6,64560136000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,6120.31,6468.27,4419.84,3696.84,2780.33,3656.62,763.46,262.21,,,,,,,电子,半导体,集成电路,158.17,158.4,160.51
sh688256,寒武纪,2020-09-30,162.11,163.5,159.8,160.19,161.36,603538.0,97405882.0,4982675509.150001,64092019000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,4895.13,3994.6,1935.43,2574.87,2194.59,1946.86,712.16,1220.98,,,,,,,电子,半导体,集成电路,161.6,163.01,161.88
sh688256,寒武纪,2020-10-09,164.0,164.98,163.07,163.73,160.19,698762.0,114628812.0,5092786448.05,65508373000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,5099.83,4549.22,3854.9,3133.8,1798.8,2736.34,709.31,1043.47,,,,,,,电子,半导体,集成电路,163.51,164.0,163.76
sh688256,寒武纪,2020-10-12,164.94,175.65,164.03,174.3,163.73,2065351.0,354017709.0,5421564025.5,69737430000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,10472.05,12073.64,9313.55,5530.26,3314.33,7039.17,3274.61,1731.47,,,,,,,电子,半导体,集成电路,164.94,167.0,167.8
sh688256,寒武纪,2020-10-13,174.3,174.3,170.66,171.9,174.3,1273304.0,218964471.0,5346912541.500001,68777190000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,9094.37,8149.74,6743.32,8020.57,5555.87,2706.93,502.79,3019.13,,,,,,,电子,半导体,集成电路,173.07,172.2,171.8
sh688256,寒武纪,2020-10-14,171.0,172.74,168.28,168.35,171.9,956448.0,161956273.0,5236490554.75,67356835000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,7398.86,5532.17,3306.94,6191.12,4357.35,1984.62,472.73,1827.96,,,,,,,电子,半导体,集成电路,171.96,170.21,169.2
sh688256,寒武纪,2020-10-15,167.98,175.0,167.69,169.17,168.35,1496560.0,257138987.0,5261996478.450001,67684917000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,11093.68,11268.86,7713.77,6364.76,5513.02,6428.19,1393.3,1651.96,,,,,,,电子,半导体,集成电路,169.98,170.86,173.9
sh688256,寒武纪,2020-10-16,170.49,173.98,170.0,171.4,169.17,1226507.0,210804072.0,5331360148.999999,68577140000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,8987.74,9099.62,7714.89,6089.41,3476.55,4478.68,901.14,1412.62,,,,,,,电子,半导体,集成电路,171.08,173.28,172.2
sh688256,寒武纪,2020-10-19,172.2,186.37,172.2,182.71,171.4,3573909.0,647545238.0,5683155267.349999,73102271000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,24294.78,28465.3,22318.14,18286.76,9430.06,15002.94,8711.3,2999.29,,,,,,,电子,半导体,集成电路,178.46,179.2,178.0
sh688256,寒武纪,2020-10-20,181.45,185.88,178.53,182.96,182.71,2033631.0,368933495.0,5690931463.6,73202296000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,16402.68,14431.29,9803.72,11518.43,9040.06,6738.5,1646.73,4204.97,,,,,,,电子,半导体,集成电路,181.6,180.66,181.98
sh688256,寒武纪,2020-10-21,182.69,187.01,178.3,186.4,182.96,2554978.0,469257188.0,5797931924.000001,74578640000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,19034.94,19506.7,16163.55,13411.15,7725.78,11566.76,4001.28,2440.94,,,,,,,电子,半导体,集成电路,180.0,179.68,179.89
sh688256,寒武纪,2020-10-22,186.0,189.98,179.08,179.18,186.4,2244238.0,414769844.0,5573355376.3,71689918000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,17140.43,14729.02,10729.21,13456.49,8764.03,6971.13,1908.81,3385.84,,,,,,,电子,半导体,集成电路,181.9,184.08,185.95
sh688256,寒武纪,2020-10-23,179.51,180.2,172.01,172.01,179.18,2128252.0,373336873.0,5350334067.85,68821201000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,12236.27,9605.81,6788.94,11579.64,8601.7,3050.43,1865.16,5256.21,,,,,,,电子,半导体,集成电路,180.0,178.0,176.9
sh688256,寒武纪,2020-10-26,170.02,172.9,166.56,169.8,172.01,1259469.0,214092031.0,5281592493.0,67936980000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,7359.69,6231.11,4110.71,5884.94,3571.2,2467.86,632.34,1090.03,,,,,,,电子,半导体,集成电路,169.21,167.3,167.5
sh688256,寒武纪,2020-10-27,169.88,190.39,168.88,187.43,169.8,2921881.0,525108710.0,5829969852.549999,74990743000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,16156.82,17313.6,14390.07,8380.72,5231.13,11475.71,3395.01,2002.99,,,,,,,电子,半导体,集成电路,169.29,171.39,172.41
sh688256,寒武纪,2020-10-28,187.0,190.04,182.72,183.89,187.43,2088590.0,388663719.0,5719858913.650001,73574389000.0,,,4156095986.31,4494370833.36,338274847.05,-93501956.62,13877.83,12665.84,9414.13,10369.03,6875.41,5083.88,3236.7,5285.33,,,,,,,电子,半导体,集成电路,187.41,187.5,187.01
sh688256,寒武纪,2020-10-29,181.02,186.82,181.0,183.12,183.89,1746769.0,321515612.0,5695908229.2,73266312000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,13818.83,13389.02,7684.84,8331.36,6082.2,6416.75,2320.56,1769.3,,,,,,,电子,半导体,集成电路,184.62,182.15,182.1
sh688256,寒武纪,2020-10-30,183.43,193.88,183.43,187.08,183.12,3045277.0,576442853.0,5819083177.8,74850708000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,23278.49,24190.81,19327.25,17290.39,9166.71,12649.25,5871.63,3513.63,,,,,,,电子,半导体,集成电路,187.0,188.01,187.18
sh688256,寒武纪,2020-11-02,187.01,193.38,181.08,184.11,187.08,2026738.0,377113853.0,5726701966.349999,73662411000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,15552.56,13665.07,10695.81,14552.99,7844.83,6517.78,3618.06,2975.42,,,,,,,电子,半导体,集成电路,192.97,187.29,187.11
sh688256,寒武纪,2020-11-03,185.95,190.66,183.03,184.92,184.11,2035723.0,380681721.0,5751896842.200001,73986492000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,16256.54,15068.55,11966.46,13903.88,7037.93,5736.38,2807.12,3359.23,,,,,,,电子,半导体,集成电路,183.32,185.82,187.02
sh688256,寒武纪,2020-11-04,186.0,187.93,178.0,178.93,184.92,2086595.0,379571014.0,5565579180.05,71589893000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,13503.05,11049.47,8256.15,13198.74,8210.98,3715.13,2672.94,4679.77,,,,,,,电子,半导体,集成电路,187.8,183.68,184.22
sh688256,寒武纪,2020-11-05,182.0,184.63,179.13,183.38,178.93,1450813.0,264304841.0,5703995473.3,73370338000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,11670.71,11017.61,7695.31,8331.77,4399.82,5297.74,2664.55,1783.27,,,,,,,电子,半导体,集成电路,183.69,181.21,181.2
sh688256,寒武纪,2020-11-06,183.3,192.15,182.66,188.7,183.38,2366422.0,445176004.0,5869472929.5,75498870000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,17339.73,18344.62,14854.71,13983.36,6921.65,9350.59,5401.36,2838.88,,,,,,,电子,半导体,集成电路,182.8,183.0,185.68
sh688256,寒武纪,2020-11-09,190.02,202.99,190.0,197.18,188.7,3700445.0,727637124.0,6133241506.3,78891718000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,27399.6,27405.19,23013.29,24579.03,8587.77,10478.3,13762.85,10300.99,,,,,,,电子,半导体,集成电路,193.0,194.0,193.98
sh688256,寒武纪,2020-11-10,193.22,193.22,187.5,188.35,197.18,2490711.0,473495398.0,5858586254.75,75358835000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,21139.82,15085.14,12338.63,20489.61,12203.57,4363.94,1667.35,7410.7,,,,,,,电子,半导体,集成电路,190.25,191.07,190.67
sh688256,寒武纪,2020-11-11,186.0,188.29,179.0,179.0,188.35,1859647.0,340231130.0,5567756515.0,71617900000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,14758.09,11488.71,7437.9,13518.9,10521.18,3819.85,1305.84,5195.55,,,,,,,电子,半导体,集成电路,187.49,184.98,185.39
sh688256,寒武纪,2020-11-12,181.0,183.68,179.51,181.08,179.0,1008985.0,182876827.0,5632454467.8,72450108000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,7571.98,7521.04,6754.26,4126.74,3724.22,4890.12,237.14,1749.71,,,,,,,电子,半导体,集成电路,181.49,179.7,181.45
sh688256,寒武纪,2020-11-13,180.0,181.79,175.8,179.2,181.08,1057510.0,189170824.0,5573977472.0,71697920000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,9111.41,8006.73,4277.26,5523.87,4826.71,3427.36,701.63,1959.06,,,,,,,电子,半导体,集成电路,176.0,177.56,180.35
sh688256,寒武纪,2020-11-16,179.58,182.18,172.51,173.32,179.2,1517848.0,266345079.0,5391081336.2,69345332000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,12004.9,10558.84,6286.95,10293.37,7736.18,2941.1,606.37,2841.09,,,,,,,电子,半导体,集成电路,179.0,177.12,176.99
sh688256,寒武纪,2020-11-17,174.0,175.0,167.11,171.0,173.32,1386272.0,235107823.0,5318918235.000001,68417100000.0,,,6546116245.27,6955822478.64,409706233.37,-107652657.23000002,10814.55,9793.25,5570.66,8220.76,6265.22,3528.16,860.27,1968.52,,,,,,,电子,半导体,集成电路,173.0,174.3,171.14
