数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stock_code,statement_format,report_date,publish_date,抓取时间,B_central_bank_cash_and_deposit@xbx,B_interbank_storage@xbx,B_precious_metal@xbx,B_lending_fund@xbx,B_tradable_fnncl_assets@xbx,B_derivative_fnncl_assets@xbx,B_buy_resale_fnncl_assets@xbx,B_interest_receivable@xbx,B_loans_and_payments@xbx,B_saleable_finacial_assets@xbx,B_held_to_maturity_invest@xbx,B_debt_right_invest@xbx,B_other_debt_right_invest@xbx,B_receivable_invest@xbx,B_other_compre_fa_by_fv@xbx,B_fa_calc_by_amortized_cost@xbx,B_lt_equity_invest@xbx,B_other_ei_invest@xbx,B_other_uncurrent_fa@xbx,B_invest_property@xbx,B_fixed_asset@xbx,B_construction_in_process@xbx,B_right_of_use_assets@xbx,B_intangible_assets@xbx,B_goodwill@xbx,B_dt_assets@xbx,B_contract_asset@xbx,B_bill_and_account_receivable@xbx,B_divided_into_asset_for_sale@xbx,B_other_assets@xbx,B_asset_diff_sri@xbx,B_asset_diff_tbi@xbx,B_total_assets@xbx,B_loan_from_central_bank@xbx,B_interbank_deposit_etc@xbx,B_borrowing_funds@xbx,B_tradable_fnncl_liab@xbx,B_derivative_fnncl_liab@xbx,B_fnncl_assets_sold_for_repur@xbx,B_savings_absorption@xbx,B_payroll_payable@xbx,B_tax_payable@xbx,B_interest_payable@xbx,B_estimated_liab@xbx,B_bond_payable@xbx,B_lt_staff_salary_payable@xbx,B_dt_liab@xbx,B_contract_liab@xbx,B_bill_and_account_payable@xbx,B_divided_into_liab_for_sale@xbx,B_lease_libilities@xbx,B_other_liab@xbx,B_liab_diff_sri@xbx,B_liab_diff_tbi@xbx,B_total_liab@xbx,B_actual_received_capital@xbx,B_capital_reserve@xbx,B_treasury@xbx,B_bs_other_compre_income@xbx,B_other_equity_instruments@xbx,B_preferred_shares@xbx,B_perpetual_capital_sec@xbx,B_earned_surplus@xbx,B_general_risk_provision@xbx,B_undstrbtd_profit@xbx,B_frgn_currency_convert_diff@xbx,B_total_equity_atoopc@xbx,B_minority_equity@xbx,B_holder_equity_diff_sri@xbx,B_equity_right_diff_tbi@xbx,B_total_owner_equity@xbx,B_liab_and_equity_diff_sri@xbx,B_liab_and_equity_diff_tbi@xbx,B_total_liab_and_owner_equity@xbx,R_revenue@xbx,R_interest_net_income@xbx,R_interest_income@xbx,R_interest_payout@xbx,R_commi_net_income@xbx,R_fee_and_commi_income@xbx,R_charge_and_commi_expenses@xbx,R_invest_income@xbx,R_ii_from_jc_etc@xbx,R_amortized_cost_fnncl_ass_cfrm@xbx,R_fv_chg_income@xbx,R_exchange_gain@xbx,R_asset_disposal_gain@xbx,R_other_income@xbx,R_other_bussiness_income@xbx,R_operating_revenuediff_sri@xbx,R_operating_revenuediff_tbi@xbx,R_operating_payout@xbx,R_operating_taxes_and_surcharge@xbx,R_business_and_manage_fee@xbx,R_asset_impairment_loss@xbx,R_credit_impairment_loss@xbx,R_other_business_costs@xbx,R_operating_cost_diff_sri@xbx,R_operating_cost_diff_tbi@xbx,R_op_diff_sri@xbx,R_op_diff_tbi@xbx,R_op@xbx,R_non_operating_income@xbx,R_noncurrent_asset_dispose_gain@xbx,R_nonoperating_cost@xbx,R_noncurrent_asset_dispose_loss@xbx,R_total_profit_diff_sri@xbx,R_total_profit_diff_tbi@xbx,R_total_profit@xbx,R_income_tax_cost@xbx,R_np_diff_sri@xbx,R_np_diff_tbi@xbx,R_np@xbx,R_np_atoopc@xbx,R_minority_gal@xbx,R_continued_operating_np@xbx,R_stop_operating_np@xbx,R_basic_eps@xbx,R_dlt_earnings_per_share@xbx,R_other_compre_income@xbx,R_othrcompre_income_atoopc@xbx,R_cannt_reclass_to_gal@xbx,R_asset_change_due_to_remeasure@xbx,R_cannt_reclass_gal_equity_law@xbx,R_other_not_reclass_to_gal@xbx,R_other_equity_invest_fvc@xbx,R_corp_credit_risk_fvc@xbx,R_reclass_to_gal@xbx,R_reclass_togal_in_equity_law@xbx,R_saleable_fv_chg_gal@xbx,R_reclass_and_salable_gal@xbx,R_cf_hedging_gal_valid_part@xbx,R_fc_convert_diff@xbx,R_other_reclass_to_gal@xbx,R_other_debt_right_invest_fvc@xbx,R_fa_reclassi_amt@xbx,R_other_debt_right_invest_ir@xbx,R_othrcompre_income_atms@xbx,R_total_compre_income@xbx,R_total_compre_income_atsopc@xbx,R_total_compre_income_atms@xbx,C_effect_of_exchange_chg_on_cce@xbx,C_cce_net_add_amt_diff_sri_dm@xbx,C_cce_net_add_amt_diff_tbi_dm@xbx,C_deposit_and_interbank_net_add@xbx,C_borrowing_net_add_central_bank@xbx,C_lending_net_add_other_org@xbx,C_cash_received_of_interest_etc@xbx,C_cash_received_of_other_oa@xbx,C_oa_cash_inflow_diff_sri@xbx,C_oa_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_oa@xbx,C_loan_and_advancenet_add@xbx,C_naa_of_cb_and_interbank@xbx,C_cash_paid_for_interests_etc@xbx,C_cash_paid_to_staff_etc@xbx,C_payments_of_all_taxes@xbx,C_other_cash_paid_related_to_oa@xbx,C_oa_cash_outflow_diff_sri@xbx,C_oa_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_oa@xbx,C_ncf_diff_of_oa_sri@xbx,C_ncf_diff_of_oa_tbi@xbx,C_ncf_from_oa@xbx,C_cash_received_of_dspsl_invest@xbx,C_invest_income_cash_received@xbx,C_net_cash_of_disposal_assets@xbx,C_cash_received_of_other_fa@xbx,C_ia_cash_inflow_diff_sri@xbx,C_ia_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_ia@xbx,C_cash_paid_for_assets@xbx,C_invest_paid_cash@xbx,C_other_cash_paid_related_to_ia@xbx,C_ia_cash_outflow_diff_sri@xbx,C_ia_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_ia@xbx,C_ncf_diff_from_ia_sri@xbx,C_ncf_diff_from_ia_tbi@xbx,C_ncf_from_ia@xbx,C_cash_received_of_absorb_invest@xbx,C_cr_from_minority_holders@xbx,C_cash_received_from_bond_issue@xbx,C_cash_received_of_othr_fa@xbx,C_fa_cash_in_flow_diff_sri@xbx,C_fa_cash_in_flow_diff_tbi@xbx,C_sub_total_of_ci_from_fa@xbx,C_cash_pay_for_debt@xbx,C_cash_paid_of_distribution@xbx,C_dap_paid_to_minority_holder@xbx,C_othrcash_paid_relating_to_fa@xbx,C_fa_cash_out_flow_diff_sri@xbx,C_fa_cash_out_flow_diff_tbi@xbx,C_sub_total_of_cos_from_fa@xbx,C_ncf_diff_from_fa_sri@xbx,C_ncf_diff_from_fa_tbi@xbx,C_ncf_from_fa@xbx,C_net_increase_in_cce@xbx,C_initial_cce_balance@xbx,C_final_balance_of_cce@xbx,C_np_cfs@xbx,C_asset_impairment_reserve@xbx,C_depreciation_etc@xbx,C_intangible_assets_amortized@xbx,C_lt_deferred_expenses_amrtzt@xbx,C_loss_of_disposal_assets@xbx,C_fixed_assets_scrap_loss@xbx,C_loss_from_fv_chg@xbx,C_finance_cost_cfs@xbx,C_invest_loss@xbx,C_dt_assets_decrease@xbx,C_dt_liab_increase@xbx,C_inventory_decrease@xbx,C_operating_items_decrease@xbx,C_increase_of_operating_item@xbx,C_si_other@xbx,C_ncf_diff_from_oa_im_sri@xbx,C_ncf_diff_from_oa_im_tbi@xbx,C_ncf_from_oa_im@xbx,C_debt_tranfer_to_capital@xbx,C_cb_due_within1y@xbx,C_finance_lease_fixed_assets@xbx,C_ending_balance_of_cash@xbx,C_initial_balance_of_cash@xbx,C_si_final_balance_of_cce@xbx,C_initial_balance_of_cce@xbx,C_cce_net_add_diff_im_sri@xbx,C_cce_net_add_diff_im_tbi@xbx,C_net_increase_in_cce_im@xbx
sh600000,商业银行,20090331,2009-04-30,,157346378119.31,118207136765.61,,28072190710.29,1331155.81,2056076483.18,116317222408.38,5587659610.98,854261197334.81,83422179005.8,107273068147.72,,,,,,1315688377.96,,,,9121902065.58,131189.37,,194964465.49,,2709190952.61,,,,8937957006.66,5316990882.17,,1500141264681.7,,280157716548.51,7271001000.0,,2080955745.29,20326731943.7,1085366672437.8,6233185073.79,2416445664.48,9113829251.62,,18800000000.0,,,,,,,10577069627.84,12774335373.35,,1455117942666.4,5661347506.0,11224428193.87,,,,,,6863513603.08,6400000000.0,14851647186.41,,45000936489.36,22385526.01,,,45023322015.37,12774335373.35,0.0,1500141264681.7,7902030345.63,7223153726.63,14716052504.76,7492898778.13,475393913.91,607108976.53,131715062.62,56782263.61,9602801.99,,65802887.75,42789888.27,,,38107665.46,,,4038255184.73,626979073.21,1981831821.86,1424556154.54,,4888135.12,,,,,3863775160.9,8934513.69,,3365657.78,,,,3869344016.81,908878399.18,,,2960465617.63,2960443468.78,22148.85,,,0.523,0.523,,,,,,,,,,,,,,,,,,,,,,,,,,195739994809.77,,50347473812.92,15001179085.96,97133123.2,,,261185780831.85,156660760022.74,49759814799.68,,1593619070.18,2092636771.35,10422775241.57,,,227681567962.35,,0.0,33504212869.5,36435695808.88,,,6897299.51,,,36442593108.39,120206350.29,58578489090.68,,,,58698695440.97,,0.0,-22256102332.58,,0.0,,,,,0.0,,,,,,,0.0,,0.0,0.0,11248110536.92,95937415570.24,107185526107.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20081231,2009-08-29,,162601258153.27,54129304996.14,,23643909463.45,,2287773566.47,171471733373.43,5055230404.64,681266567999.23,57365149284.68,110600016531.13,,,,,,928005575.97,,,,6259846773.15,,,207220104.86,,2788606779.31,,,,5115861217.41,25704957738.41,,1309425441961.6,,222440812651.4,10532859000.0,,2378204976.31,19682400735.48,947293581525.12,6923803293.26,3418692385.5,8359986340.64,,18800000000.0,,,,,,,9111733457.04,18781568341.16,,1267723642705.9,5661347506.0,10863371051.99,,,,,,6863513603.08,6400000000.0,11891203717.41,,41679435878.48,22363377.16,,,41701799255.64,18781568341.16,0.0,1309425441961.6,34560566788.64,31534335332.93,55721299667.71,24186964334.78,1794548184.29,2334954607.27,540406422.98,159741455.04,53797022.61,,297325465.94,456800308.08,,,317816042.36,,,19228557614.51,2612630399.79,12678799305.63,3718467826.4,,218660082.69,,,,,15332009174.13,21370210.23,,49924333.68,,,,15303455050.68,2787623590.42,,,12515831460.26,12515968083.1,-136622.84,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,345180181134.15,-10000000.0,-74337386151.76,55788146345.85,12049789045.48,,,338670730373.72,148860303361.82,46152524207.09,,7440348767.74,6619547739.32,4459100229.51,,,233166727981.58,,0.0,105504002392.14,64175045168.61,37022106.3,,24001428.75,,,64236068703.66,1422439191.3,142642216773.68,,,,144064655964.98,,0.0,-79828587261.32,22500000.0,22500000.0,8200000000.0,,,,8222500000.0,7000000000.0,1819426909.38,,,,,8819426909.38,,0.0,-596926909.38,25078488221.44,70858927348.8,95937415570.24,12515831000.0,3718468000.0,629757000.0,73610000.0,220930000.0,14854000.0,,-297325000.0,,-132428000.0,-414793000.0,,,-292029335000.0,381204433000.0,,,,105504002000.0,,,,,,,,,,
sh600000,商业银行,20090630,2009-08-29,,184030400663.53,102975064472.32,,26181040525.0,,949787839.94,151381799319.13,5210247996.36,920432127357.91,59914402329.54,123291531119.71,,,,,,1327197329.99,,,,6238796942.35,2554136.83,,196358507.82,,2267702950.45,,,,7964655382.56,27118909140.71,,1619482576014.1,,257768866497.87,5452257835.0,,1007037425.43,19445415486.37,1234456173132.2,5679599500.45,2098726138.88,9866711466.5,,18800000000.0,,,,,,,5074205276.33,12977481541.22,,1572626474300.2,7925886508.0,10513911407.81,,,,,,9366740616.39,6900000000.0,12102019081.79,,46808557613.99,47544099.92,,,46856101713.91,12977481541.22,0.0,1619482576014.1,16677371140.63,15136737771.22,29642511010.99,14505773239.77,1065424629.91,1299383059.57,233958429.66,195360658.52,26439158.92,,33046836.41,172100902.26,,,74700342.31,,,7706009060.0,1392995974.22,4263300918.99,1919965123.05,,129747043.74,,,,,8971362080.63,22585553.29,,9876820.69,,,,8984070813.23,2202698784.4,,,6781372028.83,6780691306.07,680722.76,,,0.856,,-349459644.18,,,,,,,,,,,,,,,,,,,6431912384.65,6431231661.89,680722.76,,,,322490651204.83,,20716667468.35,31341702727.7,2440890454.58,,,376989911855.46,241134687095.29,90970995483.64,,3242235690.1,3816301526.26,18317648422.36,,,370246696986.44,,0.0,6743214869.02,94775929620.48,28974384.12,,2407897.17,,,94807311901.77,362306126.27,111890665062.22,,,,112252971188.49,,0.0,-17445659286.72,24500000.0,24500000.0,,,,,24500000.0,,1687828058.01,,,,,1687828058.01,,0.0,-1663328058.01,-12365772475.71,95937415570.24,83571643094.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20081231,2009-10-29,,162601258153.27,54129304996.14,,23643909463.45,,2287773566.47,171471733373.43,5055230404.64,697564670106.01,57365149284.68,110600016531.13,,,,,,928005575.97,,,,9023914961.14,,,207220104.86,,2788606779.31,,,,5115861217.41,6642787443.64,,1309425441961.6,,222440812651.4,10532859000.0,,2378204976.31,19682400735.48,947293581525.12,6923803293.26,3418692385.5,8359986340.64,,18800000000.0,,,,,,,9111733457.04,18781568341.16,,1267723642705.9,5661347506.0,10863371051.99,,,,,,6863513603.08,6400000000.0,11891203717.41,,41679435878.48,22363377.16,,,41701799255.64,18781568341.16,0.0,1309425441961.6,34560566788.64,31534335332.93,55721299667.71,24186964334.78,1794548184.29,2334954607.27,540406422.98,159741455.04,53797022.61,,297325465.94,456800308.08,,,317816042.36,,,19228557614.51,2612630399.79,12678799305.63,3718467826.4,,218660082.69,,,,,15332009174.13,21370210.23,,49924333.68,,,,15303455050.68,2787623590.42,,,12515831460.26,12515968083.1,-136622.84,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,345180181134.15,-10000000.0,-74337386151.76,55788146345.85,12049789045.48,,,338670730373.72,148860303361.82,46152524207.09,,7440348767.74,6619547739.32,4459100229.51,,,233166727981.58,,0.0,105504002392.14,64175045168.61,37022106.3,,24001428.75,,,64236068703.66,1422439191.3,142642216773.68,,,,144064655964.98,,0.0,-79828587261.32,22500000.0,22500000.0,8200000000.0,,,,8222500000.0,7000000000.0,1819426909.38,,,,,8819426909.38,,0.0,-596926909.38,25078488221.44,70858927348.8,95937415570.24,12515831000.0,3718468000.0,629757000.0,73610000.0,220930000.0,14854000.0,,-297325000.0,,-132428000.0,-414793000.0,,,-292029335000.0,381204433000.0,,,,105504002000.0,,,,,,,,,,
sh600000,商业银行,20090930,2009-10-29,,193464332139.31,115749111888.77,,25009849490.0,,846568406.09,124647938676.52,4475958439.65,903571651980.79,57492795680.58,128649309830.77,,,,,,1342609729.99,,,,9541971648.47,3372898.83,,194940814.7,,2512496711.9,,,,5098407079.15,14781606998.48,,1587382922414.0,,223143225362.44,2579082000.0,,922899193.57,10859745594.57,1239696842283.4,6857532055.7,2349066690.77,9948179717.05,,18800000000.0,,,,,,,1248639660.26,5855997947.47,,1522261210505.2,8830045640.0,24326001380.28,,,,,,9366740616.39,6900000000.0,15611418783.09,,65034206419.76,87505489.0,,,65121711908.76,5855997947.47,0.0,1587382922414.0,26342162719.94,23984719872.91,44747746935.7,20763027062.79,1569264035.3,1939537415.15,370273379.85,323756956.17,41896559.92,,20139097.39,312023497.35,,,132259260.82,,,12756750239.58,2095623386.63,8515763598.7,1902815565.9,,242547688.35,,,,,13585412480.36,22992776.1,,16842404.39,,,,13591562852.07,3300829733.09,,,10290733118.98,10290091007.14,642111.84,,,1.297,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,293105679220.37,,32797284272.76,47557232652.43,2581088610.05,,,376041284755.61,206354521711.95,78363040794.64,,4912744556.46,5715745479.05,20880624922.23,,,335248198479.27,,0.0,40793086276.34,159589662951.42,28956904.68,,21030261.85,,,159639650117.95,630289306.88,188847652188.68,,,,189477941495.56,,0.0,-29838291377.61,14891159583.97,64500000.0,,,,,14891159583.97,6000000000.0,1761382524.5,,,,,7761382524.5,,0.0,7129777059.47,18084571958.2,95937415570.24,114021987528.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20081231,2010-04-07,,162601258153.27,54129304996.14,,23643909463.45,,2287773566.47,171471733373.43,5055230404.64,681266567999.23,57365149284.68,110600016531.13,,,,,,928005575.97,,,,6259846773.15,,,207220104.86,,2788606779.31,,,,5115861217.41,25704957738.41,,1309425441961.6,,222440812651.4,10532859000.0,,2378204976.31,19682400735.48,947293581525.12,6923803293.26,3418692385.5,8359986340.64,,18800000000.0,,,,,,,9111733457.04,18781568341.16,,1267723642705.9,5661347506.0,10863371051.99,,,,,,6863513603.08,6400000000.0,11891203717.41,,41679435878.48,22363377.16,,,41701799255.64,18781568341.16,0.0,1309425441961.6,34560566788.64,31534335332.93,55721299667.71,24186964334.78,1794548184.29,2334954607.27,540406422.98,159741455.04,53797022.61,,297325465.94,456800308.08,,,317816042.36,,,19228557614.51,2612630399.79,12678799305.63,3718467826.4,,218660082.69,,,,,15332009174.13,21370210.23,,49924333.68,,,,15303455050.68,2787623590.42,,,12515831460.26,12515968083.1,-136622.84,,,1.58,1.58,1562381039.0,,,,,,,,,,,,,,,,,,,14078212499.26,14078349122.1,-136622.84,,,,345180181134.15,-10000000.0,-74337386151.76,55788146345.85,12049789045.48,,,338670730373.72,148860303361.82,46152524207.09,,7440348767.74,6619547739.32,4459100229.51,,,233166727981.58,,0.0,105504002392.14,64175045168.61,37022106.3,,24001428.75,,,64236068703.66,1422439191.3,142642216773.68,,,,144064655964.98,,0.0,-79828587261.32,22500000.0,22500000.0,8200000000.0,,,,8222500000.0,7000000000.0,1819426909.38,,,,,8819426909.38,,0.0,-596926909.38,25078488221.44,70858927348.8,95937415570.24,12515831000.0,3718468000.0,629757000.0,73610000.0,220930000.0,14854000.0,,-297325000.0,,-132428000.0,-414793000.0,,,-292029335000.0,380163091000.0,,1041342000.0,,105504002000.0,,,,,,,,,,
sh600000,商业银行,20091231,2010-04-07,,205118946908.0,143554115969.37,213211960.0,24122346650.0,,607339761.62,53057496677.71,5435920156.98,910508025355.17,89214803404.52,136745989474.67,,,,,,1370872075.31,,,,7074941832.020001,,,205362952.84,,3108660323.16,,,,3686381974.26,38693544953.75,,1622717960429.4,48000000.0,205935412404.92,3774449625.0,237326155.32,605504451.47,1264882200.0,1295342341947.1,6905170274.57,3012867653.13,8302292993.36,,18800000000.0,,,,,,,1416252731.21,8986014090.1,,1554630514526.2,8830045640.0,24318331257.96,,,,,,10688575687.26,6900000000.0,17216073827.2,,67953026412.42,134419490.76,,,68087445903.18,8986014090.1,0.0,1622717960429.4,36823932168.81,33538388090.24,60190044233.55,26651656143.31,2206966238.82,2720419162.6,513452923.78,413115651.42,70245126.23,,12415560.45,430627289.96,,,222419337.92,,,19645558467.25,2825810821.25,13253480395.38,3182159724.63,,384107525.99,,,,,17178373701.56,171545739.11,,53894940.41,,,,17296024500.26,4080887264.31,,,13215137235.95,13216581122.35,-1443886.4,,,1.62,1.62,-467540246.0,,,,,,,,,,,,,,,,,,,12747596989.95,12749040876.35,-1443886.4,,,,331543365926.56,48000000.0,101611194963.4,63000434834.52,4350490226.75,,,500553485951.23,232029463217.72,102457688051.53,,7893483258.08,7485029367.68,21189911537.78,,,397071596157.42,,0.0,103481889793.81,185581527665.31,28945251.64,,8822785.05,,,185619295702.0,1627838913.44,255808724220.41,,,,257436563133.85,,0.0,-71817267431.85,14940159583.97,113500000.0,,,,,14940159583.97,6000000000.0,2419782524.5,,,,,8419782524.5,,0.0,6520377059.47,38184999421.43,95937415570.24,134122414991.67,13215137000.0,3182160000.0,737038000.0,65868000.0,247047000.0,3135000.0,,-12416000.0,,-409405000.0,-165850000.0,,,-202930297000.0,288641869000.0,,907604000.0,,103481890000.0,,,,,,,,,,
sh600000,商业银行,20091231,2010-04-30,,205118946908.0,143554115969.37,213211960.0,24122346650.0,,607339761.62,53057496677.71,5435920156.98,910508025355.17,89214803404.52,136745989474.67,,,,,,1370872075.31,,,,7074941832.020001,,,205362952.84,,3108660323.16,,,,3686381974.26,38693544953.75,,1622717960429.4,48000000.0,205935412404.92,3774449625.0,237326155.32,605504451.47,1264882200.0,1295342341947.1,6905170274.57,3012867653.13,8302292993.36,,18800000000.0,,,,,,,1416252731.21,8986014090.1,,1554630514526.2,8830045640.0,24318331257.96,,,,,,10688575687.26,6900000000.0,17216073827.2,,67953026412.42,134419490.76,,,68087445903.18,8986014090.1,0.0,1622717960429.4,36823932168.81,33538388090.24,60190044233.55,26651656143.31,2206966238.82,2720419162.6,513452923.78,413115651.42,70245126.23,,12415560.45,430627289.96,,,222419337.92,,,19645558467.25,2825810821.25,13253480395.38,3182159724.63,,384107525.99,,,,,17178373701.56,171545739.11,,53894940.41,,,,17296024500.26,4080887264.31,,,13215137235.95,13216581122.35,-1443886.4,,,1.62,1.62,-467540246.0,,,,,,,,,,,,,,,,,,,12747596989.95,12749040876.35,-1443886.4,,,,331543365926.56,48000000.0,101611194963.4,63000434834.52,4350490226.75,,,500553485951.23,232029463217.72,102457688051.53,,7893483258.08,7485029367.68,21189911537.78,,,397071596157.42,,0.0,103481889793.81,185581527665.31,28945251.64,,8822785.05,,,185619295702.0,1627838913.44,255808724220.41,,,,257436563133.85,,0.0,-71817267431.85,14940159583.97,113500000.0,,,,,14940159583.97,6000000000.0,2419782524.5,,,,,8419782524.5,,0.0,6520377059.47,38184999421.43,95937415570.24,134122414991.67,13215137000.0,3182160000.0,737038000.0,65868000.0,247047000.0,3135000.0,,-12416000.0,,-409405000.0,-165850000.0,,,-202930297000.0,288641869000.0,,907604000.0,,103481890000.0,,,,,,,,,,
sh600000,商业银行,20100331,2010-04-30,,205848774076.57,113628730940.97,,16622342080.0,,429427707.18,102997746603.88,5146068121.62,971040792379.08,52642030216.59,133737685946.37,,,,,,1388350075.31,,,,6943589873.99,,,210176607.11,,3139906690.97,,,,9652845312.01,38128169644.58,,1661556636276.2,,213771586045.96,5285068200.0,319996800.0,442541785.19,12622000000.0,1306947957697.2,7079404338.65,3294021534.53,8419820495.41,,18800000000.0,,,,,,,6060320918.62,6172269377.93,,1589214987193.5,8830045640.0,24467691224.54,,,,,,10688575687.26,6900000000.0,21322076363.5,,72208388915.3,133260167.4,,,72341649082.7,6172269377.93,0.0,1661556636276.2,10724015294.41,9709953027.39,15616291585.42,5906338558.03,853029979.98,954113334.84,101083354.86,-1612779.78,17490000.0,,-11280934.91,156058332.77,,,17867668.96,,,5351717690.01,757034355.71,3758412281.33,815245252.04,,21025800.93,,,,,5372297604.4,3379237.66,,6521598.79,,,,5369155243.27,1264312030.34,,,4104843212.93,4106002536.3,-1159323.37,,,0.465,0.465,149359966.6,,,,,,,,,,,,,,,,,,,4254203179.53,4255362502.9,-1159323.37,,,,19449219388.62,-48000000.0,-36328223004.51,17408982661.73,3460067844.95,,,3942046890.79,61283601488.65,-1203582138.59,,2224799619.77,1610832724.81,8560472169.18,,,78364576260.61,,0.0,-74422529369.82,85150452738.61,,,75832702.19,,,85226285440.8,172218568.81,45366015933.23,,,,45538234502.04,,0.0,39688050938.76,,,,,,,,,5781316.07,,,,,5781316.07,,0.0,-5781316.07,-34740259747.13,134122414991.67,99382155244.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20091231,2010-08-30,,205118946908.0,143554115969.37,213211960.0,24122346650.0,,607339761.62,53057496677.71,5435920156.98,910508025355.17,89214803404.52,136745989474.67,,,33657198072.62,,,1370872075.31,,,,7074941832.020001,,,205362952.84,,3108660323.16,,,,3686381974.26,5036346881.13,,1622717960429.4,48000000.0,205935412404.92,3774449625.0,237326155.32,605504451.47,1264882200.0,1295342341947.1,6905170274.57,3012867653.13,8302292993.36,,18800000000.0,,,,,,,1416252731.21,8986014090.1,,1554630514526.2,8830045640.0,24318331257.96,,,,,,10688575687.26,6900000000.0,17216073827.2,,67953026412.42,134419490.76,,,68087445903.18,8986014090.1,0.0,1622717960429.4,36823932168.81,33538388090.24,60190044233.55,26651656143.31,2206966238.82,2720419162.6,513452923.78,413115651.42,70245126.23,,12415560.45,430627289.96,,,222419337.92,,,19645558467.25,2825810821.25,13253480395.38,3182159724.63,,384107525.99,,,,,17178373701.56,171545739.11,,53894940.41,,,,17296024500.26,4080887264.31,,,13215137235.95,13216581122.35,-1443886.4,,,1.62,1.62,-467540246.0,,,,,,,,,,,,,,,,,,,12747596989.95,12749040876.35,-1443886.4,,,,331543365926.56,48000000.0,101611194963.4,63000434834.52,4350490226.75,,,500553485951.23,232029463217.72,102457688051.53,,7893483258.08,7485029367.68,21189911537.78,,,397071596157.42,,0.0,103481889793.81,185581527665.31,28945251.64,,8822785.05,,,185619295702.0,1627838913.44,255808724220.41,,,,257436563133.85,,0.0,-71817267431.85,14940159583.97,113500000.0,,,,,14940159583.97,6000000000.0,2419782524.5,,,,,8419782524.5,,0.0,6520377059.47,38184999421.43,95937415570.24,134122414991.67,13215137000.0,3182160000.0,737038000.0,65868000.0,247047000.0,3135000.0,,-12416000.0,,-409405000.0,-165850000.0,,,-202930297000.0,288641869000.0,,907604000.0,,103481890000.0,,,,,,,,,,
sh600000,商业银行,20100630,2010-08-30,,261615816296.17,75983587657.77,167849293.9,23332228960.0,,1024505426.18,152323632132.64,5510357515.19,1031069185125.5,44942985164.72,138627885653.16,,,23667667305.43,,,1406580036.64,,,,6858143850.26,,,203993101.85,,3226823849.11,,,,7532205518.7,3767928506.25,,1781261375393.5,96295021.13,200152272142.23,4849528210.0,,1100521617.53,3734305685.57,1444693335951.5,8170822194.98,3580561494.11,10458104773.27,,18800000000.0,,,,,,,4167166180.92,5390766631.22,,1705193679902.5,11479059332.0,24491501826.65,,,,,,13332245829.0,9500000000.0,17079632007.2,,75882438994.85,185256496.15,,,76067695491.0,5390766631.22,0.0,1781261375393.5,22751490723.82,20366806546.44,32623162632.73,12256356086.29,1825317668.75,2017203947.02,191886278.27,207024330.75,37215900.92,,-23721019.48,336685410.15,,,39377787.21,,,11065883236.83,1566795303.18,7839235041.84,1514177357.69,,145675534.12,,,,,11685607486.99,156119477.36,,12888719.89,,,,11828838244.46,2746252379.33,,,9082585865.13,9080748859.74,1837005.39,,,0.7909999999999999,0.7909999999999999,173170568.69,,,,,,,,,,,,,,,,,,,9255756433.82,9253919428.43,1837005.39,,,,143567853741.69,48295021.13,-95697866384.36,35548179301.81,4212668078.57,,,87679129758.84,121981918362.25,-34950503823.94,,3858480849.48,3720463955.63,10654243947.98,,,115496243988.15,,0.0,-27817114229.31,181388708517.93,25377233.65,,1992577.75,,,181416078329.33,229620922.94,128936840883.94,,,,129166461806.88,,0.0,52249616522.45,49000000.0,49000000.0,,,,,49000000.0,,1371008082.22,,,,,1371008082.22,,0.0,-1322008082.22,23110494210.92,134122414991.67,157232909202.59,9082586000.0,1514177000.0,409678000.0,34631000.0,160285000.0,238000.0,,23722000.0,,-217352000.0,-176393000.0,,,-186148785000.0,147125523000.0,,374576000.0,,-27817114000.0,,,,,,,,,,
