candle_end_time,open,high,low,close,amount,volume,index_code
2010-07-01,914.3952,921.2144,882.1904,882.1904,4038564981.78,1199397.55,sz399006
2010-07-02,878.951,885.338,832.623,873.1205,4569467087.24,1436579.05,sz399006
2010-07-05,857.3698,870.8632,842.733,862.2687,3089164334.99,1015804.88,sz399006
2010-07-06,859.2588,898.4452,857.7974,893.7186,3995397247.89,1268273.25,sz399006
2010-07-07,896.532,908.5493,890.3369,908.5493,3646054118.41,1154522.76,sz399006
2010-07-08,911.9974,914.2968,887.0273,905.5095,5165453784.1,1823587.47,sz399006
2010-07-09,903.4964,936.5306,896.8864,932.1471,5435750013.91,1844847.9,sz399006
2010-07-12,931.5356,941.0719,924.058,930.1738,4566958390.03,1473329.05,sz399006
2010-07-13,924.9489,936.6444,906.3046,931.0802,5114771065.41,1683635.71,sz399006
2010-07-14,929.7492,937.9323,916.0745,922.3621,4986494338.63,1621514.77,sz399006
2010-07-15,920.0461,930.5557,892.5576,892.5576,4298472878.03,1381135.09,sz399006
2010-07-16,885.0674,895.056,869.0223,892.2982,3438812772.32,1123317.38,sz399006
2010-07-19,881.6563,910.1765,878.0654,908.0493,3119461713.18,1018964.29,sz399006
2010-07-20,909.5439,937.5456,909.5439,937.017,4738516509.64,1477184.6,sz399006
2010-07-21,940.0972,959.038,938.1601,941.2507,6154523953.29,1782674.45,sz399006
2010-07-22,938.2185,950.2093,932.0198,950.2093,4356669335.32,1326602.71,sz399006
2010-07-23,951.8402,964.7437,948.1261,960.5887,5339086418.07,1721251.33,sz399006
2010-07-26,962.7602,966.7325,954.759,966.1547,4626044944.99,1476035.66,sz399006
2010-07-27,963.5442,968.0402,955.7317,957.9673,4574086800.29,1361821.3,sz399006
2010-07-28,955.1884,972.5341,954.5214,972.5341,6808196493.79,2057862.43,sz399006
2010-07-29,974.2959,982.0151,965.6065,975.3624,6958028144.14,2113521.96,sz399006
2010-07-30,971.6632,971.6632,955.9183,968.431,5788241648.520001,1691712.7,sz399006
2010-08-02,968.4501,994.2289,968.4501,994.2289,6585242136.21,1962783.53,sz399006
2010-08-03,995.1951,996.2639,975.6455,975.6455,6352817637.3,1885147.91,sz399006
2010-08-04,971.407,978.0141,955.9306,978.0141,5327478732.020001,1624911.17,sz399006
2010-08-05,980.2707,998.1018,978.3335,987.3519,6503165968.04,1915500.85,sz399006
2010-08-06,987.9679,1011.3909,985.6303,1011.3909,8526610960.9,2360264.56,sz399006
2010-08-09,1013.2451,1032.3394,1013.2451,1032.3394,8547738272.79,2428507.62,sz399006
2010-08-10,1031.9788,1034.3325,993.9927,993.9927,8238701835.44,2411715.1,sz399006
2010-08-11,991.2786,1006.4484,990.9409,1004.6375,5917192106.94,1759141.08,sz399006
2010-08-12,994.0526,1007.5768,987.978,991.7774,8961175690.45,2286132.57,sz399006
2010-08-13,992.6261,1007.5207,986.6231,1007.2062,6539170561.61,1782848.99,sz399006
2010-08-16,1007.4983,1031.0521,1005.0522,1030.2171,7340468048.97,2091177.19,sz399006
2010-08-17,1031.0756,1036.8214,1023.0799,1033.581,7026580748.23,1963471.26,sz399006
2010-08-18,1033.7074,1035.6114,1018.496,1026.7222,6654306877.57,1811909.35,sz399006
2010-08-19,1026.9831,1033.2486,1021.7042,1025.5263,6269932575.84,1750952.65,sz399006
2010-08-20,1021.458,1022.448,993.5607,995.9444,9468962916.01,2404560.97,sz399006
2010-08-23,994.9387,1001.1838,991.5183,995.613,6691922863.38,1773928.12,sz399006
2010-08-24,993.5763,1007.7601,987.2249,1004.9855,6272781888.54,1608155.11,sz399006
2010-08-25,1000.2694,1002.3298,976.555,976.8782,7732030971.47,2166638.42,sz399006
2010-08-26,978.5989,984.8689,973.0021,980.6306,6245785684.4,1700767.73,sz399006
2010-08-27,978.5141,1000.8613,975.7206,999.4565,7887761326.82,2173480.53,sz399006
2010-08-30,1002.9877,1025.153,1002.9877,1024.9288,8501815315.35,2358186.11,sz399006
2010-08-31,1020.7474,1029.8022,1015.1335,1025.5701,8054545178.17,2175334.98,sz399006
