candle_end_time,open,high,low,close,amount,volume,index_code
2020-02-25,1312.4786,1371.5759,1312.4786,1367.3683,15501977436.0,2923589.49,sh000688
2020-02-26,1348.075,1361.0063,1286.3453,1288.2418,14515183210.0,3155495.37,sh000688
2020-02-27,1293.1869,1293.1869,1251.4512,1264.9407,11667511434.0,2182398.27,sh000688
2020-02-28,1206.858,1231.0944,1187.0962,1191.0548,12180761863.0,2606738.72,sh000688
2020-03-02,1202.9589,1259.0764,1194.9372,1252.6243,11022344723.0,2928260.72,sh000688
2020-03-03,1278.2685,1332.8353,1272.0626,1285.0342,12941359934.0,2967961.36,sh000688
2020-03-04,1268.834,1277.686,1226.8024,1255.7232,9442892695.0,1932420.42,sh000688
2020-03-05,1277.706,1277.706,1246.7144,1264.7876,9806183651.0,2621459.59,sh000688
2020-03-06,1246.0962,1255.074,1237.6234,1243.3725,7287132969.0,1829908.2,sh000688
2020-03-09,1216.0351,1223.2463,1171.8592,1171.8592,8987296089.0,2345172.51,sh000688
2020-03-10,1148.3965,1216.3284,1135.2091,1216.3284,10398062240.0,2430773.26,sh000688
2020-03-11,1218.5161,1233.4261,1184.7101,1184.7101,9308973197.0,2842993.05,sh000688
2020-03-12,1161.9219,1177.3596,1151.7852,1167.0649,6646928170.0,1752732.09,sh000688
2020-03-13,1103.9561,1187.7005,1103.9561,1175.2816,9459329517.0,2010674.15,sh000688
2020-03-16,1188.0777,1200.4637,1115.0839,1115.0839,8992664583.0,1920521.79,sh000688
2020-03-17,1132.9488,1141.3882,1079.8384,1131.5472,7690744606.0,1712221.18,sh000688
2020-03-18,1145.3023,1173.2342,1115.0188,1115.0188,8301751051.0,1771201.22,sh000688
2020-03-19,1116.2634,1133.6946,1091.24,1128.9734,7273032357.0,1624408.73,sh000688
2020-03-20,1140.0924,1148.09,1114.291,1127.3694,5555484285.0,1238238.48,sh000688
2020-03-23,1092.501,1096.3995,1037.5282,1039.8841,6886642060.0,1609856.05,sh000688
2020-03-24,1067.0136,1071.3398,1020.2491,1060.8431,5803358536.0,1286895.86,sh000688
2020-03-25,1097.3089,1110.0985,1094.1629,1101.3194,6260174256.0,1489274.43,sh000688
2020-03-26,1093.331,1111.4841,1091.0044,1095.3381,4676312761.0,1061916.61,sh000688
2020-03-27,1109.5416,1110.5368,1082.9317,1084.5054,4535655745.0,1314576.05,sh000688
2020-03-30,1062.8986,1062.8986,1021.4988,1035.8273,5151621007.0,1223683.63,sh000688
2020-03-31,1048.7356,1055.2678,1027.2243,1029.7493,4134195298.0,906230.43,sh000688
2020-04-01,1026.575,1060.7077,1026.575,1037.9274,4531907866.0,980422.8,sh000688
2020-04-02,1033.559,1094.8263,1033.559,1094.8263,5452362136.0,1101783.25,sh000688
2020-04-03,1089.2419,1095.3112,1074.1858,1080.5303,4368826025.0,949516.58,sh000688
2020-04-07,1109.6114,1117.7889,1108.7778,1111.6535,4752597655.0,1114525.91,sh000688
2020-04-08,1104.9553,1117.8064,1100.3095,1104.1448,3924893085.0,898135.4,sh000688
2020-04-09,1107.4743,1110.0596,1094.9236,1101.2814,3750772560.0,821338.7,sh000688
2020-04-10,1100.368,1100.368,1054.3459,1058.44,4640644345.0,1009643.72,sh000688
2020-04-13,1048.2062,1052.0055,1038.818,1042.1452,2983486929.0,676188.53,sh000688
2020-04-14,1049.2117,1073.2172,1049.2117,1073.2172,3262577915.0,705676.12,sh000688
2020-04-15,1076.9412,1101.6743,1076.9412,1088.203,4430674775.0,818561.29,sh000688
2020-04-16,1080.8726,1097.1977,1080.8726,1091.9326,3438563229.0,730030.11,sh000688
2020-04-17,1102.6574,1129.1195,1102.6574,1117.07,6234092396.0,1443511.18,sh000688
2020-04-20,1119.2585,1133.361,1115.7224,1133.361,4148926505.0,938727.71,sh000688
2020-04-21,1127.6581,1127.6581,1108.476,1119.2289,3909891757.0,884065.6,sh000688
2020-04-22,1108.6826,1135.8487,1108.6826,1135.8487,4429069712.0,855650.78,sh000688
2020-04-23,1140.8013,1157.8689,1140.5493,1149.7162,5579683820.0,1188320.48,sh000688
2020-04-24,1148.5901,1155.5429,1139.3054,1144.153,5571205954.0,1290375.93,sh000688
2020-04-27,1140.1939,1145.7475,1136.2336,1138.0998,4469893081.0,883700.33,sh000688
2020-04-28,1130.6148,1130.6148,1037.26,1113.5126,7647923318.0,1582965.96,sh000688
2020-04-29,1105.6001,1125.193,1102.5717,1102.6982,4744999925.0,899789.97,sh000688
2020-04-30,1107.4261,1171.7996,1107.4261,1166.348,6889894806.0,1387471.71,sh000688
2020-05-06,1155.117,1252.7544,1155.117,1247.5125,9893709468.0,2171814.85,sh000688
2020-05-07,1249.6362,1249.6362,1218.2383,1224.1045,8120094695.0,1619519.36,sh000688
2020-05-08,1230.9069,1272.6249,1230.9069,1240.2455,7757384029.0,1440638.4,sh000688
2020-05-11,1244.3032,1268.0773,1215.9698,1226.0614,6907605969.0,1166807.49,sh000688
2020-05-12,1222.3869,1233.6392,1203.1469,1233.5918,5982520886.0,1083142.34,sh000688
2020-05-13,1227.7222,1252.5778,1227.7222,1247.034,6131646396.0,1098200.2,sh000688
2020-05-14,1241.8444,1258.2535,1238.2297,1242.1685,6509024634.0,1277441.98,sh000688
2020-05-15,1244.7412,1280.0498,1244.7412,1270.4805,7866716653.0,1286872.38,sh000688
2020-05-18,1279.2904,1279.2904,1253.3279,1254.299,9566075251.0,1517739.63,sh000688
2020-05-19,1260.2208,1324.4176,1260.2208,1324.4176,9656347973.0,1484170.94,sh000688
2020-05-20,1317.4035,1348.5767,1297.6731,1306.9976,10510427351.0,2016168.1,sh000688
2020-05-21,1305.9116,1309.5049,1251.5228,1251.9308,8471500381.0,1529176.71,sh000688
2020-05-22,1247.6045,1258.3142,1208.8198,1230.6585,7132181660.0,1334373.6,sh000688
2020-05-25,1223.866,1227.5593,1205.7252,1212.0871,5728130544.0,997245.88,sh000688
2020-05-26,1217.6223,1272.9197,1217.6223,1272.6605,7630162523.0,1436230.33,sh000688
2020-05-27,1271.4568,1281.2054,1251.0817,1253.272,7307129463.0,1472296.34,sh000688
2020-05-28,1251.0592,1256.2175,1206.6174,1232.2199,6818270294.0,1270099.14,sh000688
2020-05-29,1227.2003,1267.4265,1227.2003,1246.1109,6399930542.0,1258818.8,sh000688
