candle_end_time,open,high,low,close,amount,volume,index_code
2011-08-31,3733.36,3733.36,3733.36,3733.36,0.0,0.0,sz399011
2011-09-01,3739.02,3759.88,3698.61,3711.92,40667000000.0,30731400.0,sz399011
2011-09-02,3705.39,3714.48,3651.29,3671.88,36917000000.0,28406300.0,sz399011
2011-09-05,3640.76,3640.76,3581.56,3581.77,37759000000.0,28586800.0,sz399011
2011-09-06,3557.47,3582.94,3530.12,3544.28,33723000000.0,24838200.0,sz399011
2011-09-07,3561.21,3627.71,3557.76,3627.71,43207000000.0,33414000.0,sz399011
2011-09-08,3639.99,3646.67,3595.86,3595.86,41061000000.0,31134500.0,sz399011
2011-09-09,3600.66,3632.28,3561.05,3574.52,34713000000.0,26370900.0,sz399011
2011-09-13,3527.7,3531.67,3496.47,3522.27,33432000000.0,25897100.0,sz399011
2011-09-14,3531.18,3554.13,3476.17,3554.11,36063000000.0,28150200.0,sz399011
2011-09-15,3558.29,3588.91,3552.78,3560.77,38160000000.0,30087400.0,sz399011
2011-09-16,3574.03,3591.26,3560.85,3563.58,34681000000.0,27634200.0,sz399011
2011-09-19,3549.65,3549.65,3489.97,3491.24,32665000000.0,27703700.0,sz399011
2011-09-20,3482.84,3521.9,3466.8,3505.71,32013000000.0,26495900.0,sz399011
2011-09-21,3506.44,3612.89,3496.13,3608.25,57087000000.0,45975400.0,sz399011
2011-09-22,3580.77,3594.46,3503.54,3503.85,50194000000.0,41134200.0,sz399011
2011-09-23,3443.16,3486.03,3426.81,3470.72,43689000000.0,35559900.0,sz399011
2011-09-26,3450.75,3488.3,3403.77,3413.33,37326000000.0,32812700.0,sz399011
2011-09-27,3435.47,3451.04,3396.42,3431.09,37666000000.0,30900900.0,sz399011
2011-09-28,3449.03,3457.73,3371.37,3382.23,37696000000.0,31046200.0,sz399011
2011-09-29,3361.6,3361.6,3293.78,3297.78,37962000000.0,33523800.0,sz399011
2011-09-30,3304.99,3319.67,3263.91,3291.79,28847000000.0,25159300.0,sz399011
2011-10-10,3300.19,3311.17,3260.55,3267.39,24796000000.0,22019200.0,sz399011
2011-10-11,3339.3,3358.46,3215.95,3248.94,39375000000.0,33260100.0,sz399011
2011-10-12,3234.7,3365.32,3208.52,3363.46,52409000000.0,46531100.0,sz399011
2011-10-13,3358.04,3414.88,3347.82,3402.79,55456000000.0,48822000.0,sz399011
2011-10-14,3394.86,3403.97,3356.89,3387.28,40323000000.0,34773200.0,sz399011
2011-10-17,3393.67,3423.44,3382.39,3400.62,42865000000.0,33874300.0,sz399011
2011-10-18,3380.23,3382.29,3298.7,3300.64,45288000000.0,36962700.0,sz399011
2011-10-19,3305.32,3320.22,3273.39,3277.31,36669000000.0,30419500.0,sz399011
2011-10-20,3263.12,3263.12,3155.95,3181.19,40939000000.0,34996200.0,sz399011
2011-10-21,3177.15,3183.87,3125.55,3127.5,30564000000.0,26627300.0,sz399011
2011-10-24,3131.72,3189.19,3081.74,3189.19,40384000000.0,36129800.0,sz399011
2011-10-25,3185.91,3282.86,3176.51,3275.86,57489000000.0,50274200.0,sz399011
2011-10-26,3256.47,3339.34,3250.03,3308.37,66967000000.0,58357400.0,sz399011
2011-10-27,3312.16,3337.8,3296.1,3307.98,52284000000.0,45097800.0,sz399011
2011-10-28,3347.66,3384.9,3340.11,3383.4,69364000000.0,59568900.0,sz399011
2011-10-31,3380.3,3398.39,3367.53,3393.92,64388000000.0,51990800.0,sz399011
2011-11-01,3364.49,3415.35,3355.24,3392.65,63969000000.0,51830100.0,sz399011
2011-11-02,3342.35,3451.12,3326.4,3451.12,76230000000.0,61856200.0,sz399011
