candle_end_time,open,high,low,close,amount,volume,index_code
2005-08-05,859.0173,859.0173,859.0173,859.0173,3314917276.34,5885947.59,sz399330
2005-08-08,863.4902,863.4902,863.4902,863.4902,4117175027.51,7280765.14,sz399330
2005-08-09,868.6503,868.6503,868.6503,868.6503,3652987777.18,6869189.93,sz399330
2005-08-10,871.4475,871.4475,871.4475,871.4475,3284881087.05,6270175.11,sz399330
2005-08-11,887.4506,887.4506,887.4506,887.4506,4968864988.71,8207393.02,sz399330
2005-08-12,867.9248,867.9248,867.9248,867.9248,5298039968.2,9819960.31,sz399330
2005-08-15,887.1167,887.1167,887.1167,887.1167,3922284948.91,6941018.66,sz399330
2005-08-16,879.6072,879.6072,879.6072,879.6072,4267301725.41,7675414.38,sz399330
2005-08-17,887.0878,887.0878,887.0878,887.0878,3971093801.89,7090596.23,sz399330
2005-08-18,854.7863,854.7863,854.7863,854.7863,5667849075.5,10134001.14,sz399330
2005-08-19,855.3046,855.3046,855.3046,855.3046,3725470038.82,6282850.2,sz399330
2005-08-22,865.2023,865.2023,865.2023,865.2023,2469146352.2,4343390.11,sz399330
2005-08-23,856.4562,856.4562,856.4562,856.4562,2186516605.31,3784035.93,sz399330
2005-08-24,860.535,860.535,860.535,860.535,2034158546.23,3648119.07,sz399330
2005-08-25,860.421,860.421,860.421,860.421,2171900025.83,4305167.47,sz399330
2005-08-26,858.7686,858.7686,858.7686,858.7686,2389722264.61,4805321.35,sz399330
2005-08-29,849.961,849.961,849.961,849.961,2300777558.14,4628822.67,sz399330
2005-08-30,847.6958,847.6958,847.6958,847.6958,1966832202.13,3886237.34,sz399330
2005-08-31,859.8025,859.8025,859.8025,859.8025,2310157311.81,4570149.97,sz399330
2005-09-01,875.3118,875.3118,875.3118,875.3118,3036018706.62,6160195.65,sz399330
2005-09-02,879.2911,879.2911,879.2911,879.2911,2898834598.72,5664306.74,sz399330
2005-09-05,885.0654,885.0654,885.0654,885.0654,2678045580.48,5057113.35,sz399330
2005-09-06,872.4529,872.4529,872.4529,872.4529,3613292894.21,6626325.5,sz399330
2005-09-07,890.102,890.102,890.102,890.102,3696351386.74,6733432.78,sz399330
2005-09-08,893.3813,893.3813,893.3813,893.3813,4400693332.8,7748153.71,sz399330
2005-09-09,884.0661,884.0661,884.0661,884.0661,2685808317.52,4960339.62,sz399330
2005-09-12,885.1892,885.1892,885.1892,885.1892,1880729227.47,3648851.2,sz399330
2005-09-13,900.861,900.861,900.861,900.861,2636931527.01,4859175.8,sz399330
2005-09-14,907.6843,907.6843,907.6843,907.6843,3148588287.35,5722426.3,sz399330
2005-09-15,905.7849,905.7849,905.7849,905.7849,2450039459.49,4507258.47,sz399330
2005-09-16,905.1039,905.1039,905.1039,905.1039,2230545172.0,4127824.5,sz399330
2005-09-19,906.4766,906.4766,906.4766,906.4766,2221810589.52,4446875.17,sz399330
2005-09-20,893.8492,893.8492,893.8492,893.8492,2888018523.81,5444768.84,sz399330
2005-09-21,878.7281,878.7281,878.7281,878.7281,2573039065.6,5038338.86,sz399330
2005-09-22,858.1293,858.1293,858.1293,858.1293,2611686059.88,5245792.91,sz399330
2005-09-23,849.7623,849.7623,849.7623,849.7623,1695719684.94,3256739.12,sz399330
2005-09-26,854.563,854.563,854.563,854.563,1325521788.21,2491969.87,sz399330
2005-09-27,840.8456,840.8456,840.8456,840.8456,1727571601.98,3063041.2,sz399330
2005-09-28,840.3802,840.3802,840.3802,840.3802,1388822052.6,2609705.15,sz399330
2005-09-29,851.7548,851.7548,851.7548,851.7548,1889423928.12,3572895.84,sz399330
2005-09-30,854.7596,854.7596,854.7596,854.7596,1701985336.18,3136868.74,sz399330
2005-10-10,846.2161,846.2161,846.2161,846.2161,1411109449.01,2378327.26,sz399330
2005-10-11,857.8058,857.8058,857.8058,857.8058,1578329000.02,2696168.71,sz399330
2005-10-12,862.7714,862.7714,862.7714,862.7714,2425555309.74,4083718.75,sz399330
2005-10-13,857.0692,857.0692,857.0692,857.0692,2079944608.34,3508135.25,sz399330
2005-10-14,847.3533,847.3533,847.3533,847.3533,2027478022.3,3367174.87,sz399330
2005-10-17,841.2438,841.2438,841.2438,841.2438,1821891158.79,3087270.99,sz399330
2005-10-18,844.394,844.394,844.394,844.394,1730749575.46,2920916.74,sz399330
2005-10-19,841.7894,841.7894,841.7894,841.7894,1635838330.64,2894439.77,sz399330
2005-10-20,843.045,843.045,843.045,843.045,2547149918.98,5134515.26,sz399330
2005-10-21,851.3611,851.3611,851.3611,851.3611,2041574448.79,3620114.03,sz399330
2005-10-24,856.3364,856.3364,856.3364,856.3364,1858628518.37,3300567.0,sz399330
2005-10-25,843.2155,843.2155,843.2155,843.2155,2008117254.37,3501763.46,sz399330
2005-10-26,824.9674,824.9674,824.9674,824.9674,2121549213.57,3877483.3,sz399330
2005-10-27,820.1286,820.1286,820.1286,820.1286,1764235849.76,3247784.17,sz399330
2005-10-28,803.6015,803.6015,803.6015,803.6015,1832162946.73,3597440.21,sz399330
2005-10-31,810.1934,810.1934,810.1934,810.1934,1811666320.01,3517402.04,sz399330
2005-11-01,807.847,807.847,807.847,807.847,1596197825.72,3159998.08,sz399330
2005-11-02,816.347,816.347,816.347,816.347,2219495823.71,4035591.66,sz399330
2005-11-03,810.5241,810.5241,810.5241,810.5241,2029957090.56,3574339.75,sz399330
2005-11-04,814.211,814.211,814.211,814.211,1683690706.77,3414598.72,sz399330
2005-11-07,814.7281,814.7281,814.7281,814.7281,1675427353.61,3076414.31,sz399330
2005-11-08,816.7332,816.7332,816.7332,816.7332,1472403315.25,2899488.65,sz399330
2005-11-09,816.0617,816.0617,816.0617,816.0617,1743768284.2,3273507.85,sz399330
2005-11-10,799.5299,799.5299,799.5299,799.5299,1796864484.91,3404211.96,sz399330
2005-11-11,801.1554,801.1554,801.1554,801.1554,1565169498.49,3008955.92,sz399330
2005-11-14,798.4712,798.4712,798.4712,798.4712,1161164763.2,2168771.96,sz399330
2005-11-15,792.3211,792.3211,792.3211,792.3211,1687739591.56,2852809.15,sz399330
2005-11-16,798.1517,798.1517,798.1517,798.1517,1445559079.68,2808470.35,sz399330
2005-11-17,799.122,799.122,799.122,799.122,1497519072.87,2883882.39,sz399330
2005-11-18,817.693,817.693,817.693,817.693,3147082687.34,5607018.98,sz399330
2005-11-21,820.3903,820.3903,820.3903,820.3903,1951920132.96,3454026.9,sz399330
2005-11-22,808.3474,808.3474,808.3474,808.3474,1454416722.53,2614115.85,sz399330
2005-11-23,813.4605,813.4605,813.4605,813.4605,1184914136.58,2277660.45,sz399330
2005-11-24,815.8698,815.8698,815.8698,815.8698,1629334550.93,3273244.38,sz399330
2005-11-25,818.1107,818.1107,818.1107,818.1107,1346894629.23,2843500.25,sz399330
2005-11-28,814.103,814.103,814.103,814.103,1367387216.49,2334051.97,sz399330
2005-11-29,807.0962,807.0962,807.0962,807.0962,1081657956.86,1820538.89,sz399330
2005-11-30,808.7019,808.7019,808.7019,808.7019,1382335559.24,2199783.61,sz399330
2005-12-01,808.7941,808.7941,808.7941,808.7941,1240494282.66,2228022.26,sz399330
2005-12-02,806.2841,806.2841,806.2841,806.2841,2281456014.66,4907954.06,sz399330
2005-12-05,795.2884,795.2884,795.2884,795.2884,1919710209.62,3908531.39,sz399330
2005-12-06,800.2444,800.2444,800.2444,800.2444,1549160249.97,3092557.91,sz399330
2005-12-07,807.3296,807.3296,807.3296,807.3296,1485156954.47,3187940.65,sz399330
2005-12-08,811.1995,811.1995,811.1995,811.1995,2078123559.09,3758458.08,sz399330
2005-12-09,824.3591,824.3591,824.3591,824.3591,2338069835.39,4900209.05,sz399330
2005-12-12,828.7857,828.7857,828.7857,828.7857,2162855800.02,4473964.24,sz399330
2005-12-13,831.7374,831.7374,831.7374,831.7374,2216669892.31,4200674.28,sz399330
2005-12-14,842.5987,842.5987,842.5987,842.5987,2481488084.58,4894996.66,sz399330
2005-12-15,839.352,839.352,839.352,839.352,2923518757.73,5739587.08,sz399330
2005-12-16,847.0396,847.0396,847.0396,847.0396,2218679814.27,4194465.58,sz399330
2005-12-19,846.768,846.768,846.768,846.768,1728987695.79,3424984.68,sz399330
2005-12-20,849.4084,849.4084,849.4084,849.4084,1863648361.85,3841169.43,sz399330
2005-12-21,845.2278,845.2278,845.2278,845.2278,1783998584.59,3592539.24,sz399330
2005-12-22,852.3509,852.3509,852.3509,852.3509,1711347937.22,3140349.2,sz399330
2005-12-23,858.643,858.643,858.643,858.643,2168515114.8,3967854.3,sz399330
2005-12-26,866.5719,866.5719,866.5719,866.5719,2776007300.07,5048250.39,sz399330
2005-12-27,863.1865,863.1865,863.1865,863.1865,2047060015.9,3904771.28,sz399330
2005-12-28,864.8962,864.8962,864.8962,864.8962,2013739143.68,3588106.79,sz399330
2005-12-29,876.7234,876.7234,876.7234,876.7234,3702383341.3,5362667.5,sz399330
2005-12-30,867.7856,867.7856,867.7856,867.7856,3184478635.84,4900227.63,sz399330
2006-01-04,888.349,888.349,888.349,888.349,3437057431.5,5549279.76,sz399330
2006-01-05,907.951,907.951,907.951,907.951,5146822357.61,8382656.36,sz399330
2006-01-06,913.3016,913.3016,913.3016,913.3016,5558467458.01,8800592.38,sz399330
2006-01-09,919.0289,919.0289,919.0289,919.0289,4267814123.73,7179925.02,sz399330
2006-01-10,922.9375,922.9375,922.9375,922.9375,4170256460.13,6838724.23,sz399330
2006-01-11,916.4663,916.4663,916.4663,916.4663,4503925380.7,8108929.31,sz399330
2006-01-12,927.3009,927.3009,927.3009,927.3009,4156266145.84,6993955.55,sz399330
2006-01-13,920.2203,920.2203,920.2203,920.2203,4117227477.42,6997340.05,sz399330
2006-01-16,907.1619,907.1619,907.1619,907.1619,3522924496.64,6320786.5,sz399330
2006-01-17,910.4273,910.4273,910.4273,910.4273,2999048122.08,5265902.41,sz399330
2006-01-18,928.114,928.114,928.114,928.114,3623018730.9,5949587.64,sz399330
2006-01-19,935.9439,935.9439,935.9439,935.9439,4474520581.15,8160917.04,sz399330
2006-01-20,937.344,937.344,937.344,937.344,4291929064.45,7748437.95,sz399330
2006-01-23,941.6549,941.6549,941.6549,941.6549,4123900019.51,7071615.37,sz399330
2006-01-24,942.4344,957.6788,941.7324,950.2693,5103022711.08,8145054.1,sz399330
2006-01-25,950.4279,961.5006,949.5305,961.5006,4057136442.32,6860268.05,sz399330
2006-02-06,960.869,989.4708,960.869,988.8905,4881832057.03,8005905.9,sz399330
2006-02-07,990.5915,995.8954,976.0946,985.3767,6274095311.47,10118745.94,sz399330
2006-02-08,983.2872,983.7203,971.703,981.5986,3965603591.69,6688186.68,sz399330
2006-02-09,980.8361,980.8361,966.6326,969.0023,3717407429.55,6230334.58,sz399330
2006-02-10,968.5628,981.3361,968.437,980.9628,3668070397.08,6114212.02,sz399330
2006-02-13,981.4506,981.4506,969.6682,979.7721,3934763874.23,6551850.63,sz399330
2006-02-14,981.1597,991.4045,978.9348,991.1469,3601509870.46,5761321.64,sz399330
2006-02-15,991.6738,1000.879,991.1788,993.1301,3742069618.57,6038551.36,sz399330
2006-02-16,991.4666,991.4666,969.9427,970.8113,4139649563.43,7115739.77,sz399330
2006-02-17,973.9166,980.4496,969.2189,973.9679,3581492532.83,6225390.66,sz399330
2006-02-20,975.4733,985.0424,974.3384,976.2145,4397860923.21,6575930.84,sz399330
2006-02-21,975.2369,992.9794,967.7979,992.7445,5059839333.5,7194362.5,sz399330
2006-02-22,992.9591,1000.5263,989.7141,993.3887,4600974917.31,6884430.12,sz399330
2006-02-23,994.1012,995.2087,982.6756,992.8632,3656546820.83,6008964.6,sz399330
2006-02-24,992.936,1001.7065,992.936,1001.4174,3467826271.76,5547928.16,sz399330
2006-02-27,1004.5915,1005.7862,990.8391,993.2132,3453387681.19,5329611.0,sz399330
2006-02-28,991.6235,997.6468,979.269,996.8853,2754434288.56,4513195.36,sz399330
2006-03-01,992.7555,999.7493,990.9741,997.8925,3306558844.59,5208733.14,sz399330
2006-03-02,1001.69,1001.69,983.2903,987.1626,4587976840.01,7504709.48,sz399330
2006-03-03,986.9458,992.1138,979.3807,989.6323,3482761177.62,5725003.19,sz399330
2006-03-06,990.3953,992.0161,982.6499,984.4823,2712197160.83,4580033.86,sz399330
2006-03-07,983.0743,983.1723,955.7635,958.1613,3040972870.64,5567619.27,sz399330
2006-03-08,955.3834,958.1313,939.5405,950.2993,2835503271.4,5011276.57,sz399330
2006-03-09,949.5123,952.086,942.3728,945.6685,1860959621.2,3457577.19,sz399330
2006-03-10,946.282,953.5502,946.282,950.6599,2093904149.36,3739760.24,sz399330
2006-03-13,950.3962,967.7038,950.3962,966.7987,2202368101.34,4093232.57,sz399330
2006-03-14,967.4074,968.1027,960.0822,966.396,1901019997.38,3268357.05,sz399330
2006-03-15,965.9966,978.1146,964.5429,978.1146,2461341813.52,4204645.42,sz399330
2006-03-16,978.6686,980.1801,974.8621,978.9227,2571465276.56,4446266.59,sz399330
2006-03-17,979.8506,982.4031,973.2374,976.1559,3015898577.0,5070798.73,sz399330
2006-03-20,977.1547,989.8968,972.3836,989.8498,2583733107.78,4324890.45,sz399330
2006-03-21,990.353,1002.1442,988.7382,994.8206,3558085546.62,6198813.08,sz399330
2006-03-22,995.7395,1006.8647,992.218,1006.5246,3936070573.96,6769102.77,sz399330
2006-03-23,1005.7922,1009.5402,1002.789,1007.7654,3897658456.45,6897675.51,sz399330
2006-03-24,1008.5965,1012.6668,1002.6677,1004.0792,3871761591.65,6258110.34,sz399330
2006-03-27,1003.6387,1018.4442,999.3772,1018.4442,3077500737.81,5295033.77,sz399330
2006-03-28,1020.2315,1029.7887,1019.8768,1029.5093,3971502160.87,7886530.23,sz399330
2006-03-29,1030.2094,1051.721,1028.9364,1038.3541,5660928810.44,10294556.16,sz399330
2006-03-30,1038.1006,1039.367,1027.7813,1028.4455,4671373051.19,7858091.29,sz399330
2006-03-31,1025.2778,1039.1217,1022.0481,1038.1339,4677031991.49,7655288.72,sz399330
2006-04-03,1039.0569,1062.1691,1039.0569,1062.0849,6461704525.42,10179698.25,sz399330
2006-04-04,1064.4274,1071.0292,1055.5228,1071.0292,6860581023.63,11197886.08,sz399330
2006-04-05,1077.0898,1090.2379,1074.84,1089.9897,7119881903.19,11231156.25,sz399330
2006-04-06,1095.118,1109.6995,1089.2766,1104.183,7768854902.62,12808628.14,sz399330
2006-04-07,1103.6829,1106.9088,1088.6646,1103.2508,7062535325.73,10775165.66,sz399330
2006-04-10,1103.5944,1115.9593,1094.9588,1115.682,6439895439.48,9893915.13,sz399330
2006-04-11,1119.4491,1129.2678,1109.9898,1125.8387,7413986967.39,11840954.04,sz399330
2006-04-12,1126.5417,1126.5417,1112.0246,1112.2729,6356600315.17,10872066.8,sz399330
2006-04-13,1113.0533,1120.8,1088.0176,1089.1537,7003392751.0,12317270.21,sz399330
2006-04-14,1086.9504,1119.3978,1086.6481,1119.2103,6225109135.9,10100951.4,sz399330
2006-04-17,1117.6886,1128.9821,1110.8903,1117.3698,6785521703.79,10258588.05,sz399330
2006-04-18,1119.2231,1126.8142,1108.119,1124.5914,7321170532.72,10556857.02,sz399330
2006-04-19,1125.2536,1135.8715,1117.4091,1133.6949,7199071577.44,10704192.5,sz399330
2006-04-20,1136.0813,1141.96,1125.5708,1136.6537,8204012058.96,12934902.15,sz399330
2006-04-21,1133.6898,1148.679,1121.5152,1142.1766,8513983666.63,13619387.29,sz399330
2006-04-24,1146.4743,1147.2359,1119.6721,1123.3528,9377095217.01,14730268.49,sz399330
2006-04-25,1119.8839,1141.7614,1099.7955,1132.7567,9110795945.18,14281447.62,sz399330
2006-04-26,1134.9354,1149.7478,1134.3064,1142.3484,9827517000.42,14519243.37,sz399330
2006-04-27,1144.0439,1153.0602,1132.6372,1147.3057,7532110689.88,11714808.8,sz399330
2006-04-28,1129.4136,1160.0631,1115.4416,1156.4807,9206410930.4,13959406.2,sz399330
2006-05-08,1163.6447,1206.5747,1163.6447,1206.5461,9188488172.88,14298791.99,sz399330
2006-05-09,1215.3446,1242.5979,1212.5639,1241.7935,11777455690.26,17917477.93,sz399330
2006-05-10,1247.2293,1264.0083,1230.6298,1254.1706,12882825472.62,19317525.94,sz399330
2006-05-11,1259.0908,1279.1191,1236.695,1237.8477,13705937998.15,19985778.5,sz399330
2006-05-12,1235.4589,1267.7781,1232.0771,1267.4725,10613707588.49,16218872.77,sz399330
2006-05-15,1290.3507,1331.1345,1279.7635,1331.0071,14939563746.44,22587115.87,sz399330
2006-05-16,1354.9411,1380.6813,1309.776,1315.8949,20090007898.56,27649478.92,sz399330
2006-05-17,1318.4914,1345.0183,1294.5145,1322.9067,14153391989.86,20437199.47,sz399330
2006-05-18,1310.2394,1334.7356,1289.173,1324.6878,11682650671.24,17294026.44,sz399330
2006-05-19,1325.7141,1362.8562,1317.9955,1358.1937,11967378937.03,17888066.27,sz399330
2006-05-22,1358.203,1379.3676,1352.7096,1365.438,12044522821.44,17886217.77,sz399330
2006-05-23,1351.8479,1351.8479,1299.578,1301.2409,10131288597.72,14681829.06,sz399330
2006-05-24,1313.2439,1340.7181,1261.5251,1294.8572,11635575021.56,16329795.39,sz399330
2006-05-25,1288.0836,1306.6815,1273.7553,1296.285,6981929427.66,9740343.76,sz399330
2006-05-26,1301.8211,1326.0863,1298.2198,1324.9075,8026891441.25,10765326.94,sz399330
2006-05-29,1335.5217,1361.64,1323.1506,1359.2813,9799411606.18,13756124.22,sz399330
2006-05-30,1365.8344,1379.3295,1355.9121,1374.231,10225113738.19,13522015.91,sz399330
2006-05-31,1372.7669,1383.899,1347.2762,1357.3129,10700180758.51,14548012.03,sz399330
2006-06-01,1355.9802,1388.7036,1354.2888,1388.5557,9982802835.98,14652867.28,sz399330
2006-06-02,1390.4182,1391.5769,1359.6029,1367.3307,11843105206.71,17099333.89,sz399330
2006-06-05,1367.0539,1385.2367,1345.9176,1385.2367,9276848476.04,13720776.62,sz399330
2006-06-06,1381.8408,1393.7829,1374.2353,1379.0023,8734962963.44,12777895.25,sz399330
2006-06-07,1375.7861,1375.7861,1302.1099,1302.9321,9420804987.35,13598174.57,sz399330
2006-06-08,1292.1181,1313.5334,1269.6685,1305.2193,8492092055.8,12634036.33,sz399330
2006-06-09,1299.9549,1311.8619,1280.114,1281.6614,7455895248.93,10871001.38,sz399330
2006-06-12,1268.0671,1293.9839,1260.0545,1284.9727,5049206900.19,7162911.97,sz399330
2006-06-13,1278.6445,1296.2062,1269.9164,1284.7102,6203483848.24,8398477.21,sz399330
2006-06-14,1276.8774,1276.8774,1253.3569,1268.278,5702226812.44,8697614.23,sz399330
2006-06-15,1266.9819,1285.9937,1264.4494,1269.8394,4579575046.85,6655300.03,sz399330
2006-06-16,1275.8008,1304.3843,1275.8008,1304.3823,5536662100.05,7830722.22,sz399330
2006-06-19,1293.4,1333.3683,1281.8816,1325.1713,6779650225.55,9101036.02,sz399330
2006-06-20,1324.6684,1334.2469,1317.2926,1327.7885,5514997371.91,7630841.76,sz399330
2006-06-21,1326.9375,1333.411,1309.3127,1320.4336,5998521141.04,8459828.53,sz399330
2006-06-22,1321.5594,1326.9612,1311.6037,1315.5229,4916905125.33,7189639.79,sz399330
2006-06-23,1312.0954,1327.745,1303.6793,1327.6139,5282926025.47,7441601.15,sz399330
2006-06-26,1330.583,1354.2366,1330.583,1354.105,6288104477.23,8608042.97,sz399330
2006-06-27,1355.7094,1358.9958,1344.0529,1355.8953,5778261597.36,8670792.39,sz399330
2006-06-28,1352.7223,1358.5335,1344.3708,1351.2494,5705653195.87,8449438.33,sz399330
2006-06-29,1353.9137,1390.0169,1353.9137,1387.7972,8878190594.28,12771545.0,sz399330
2006-06-30,1395.6926,1402.7217,1375.7936,1385.0425,7952130053.24,10773614.17,sz399330
2006-07-03,1388.7422,1413.0711,1387.1708,1413.0711,8620996241.33,11365352.36,sz399330
2006-07-04,1414.2534,1416.8773,1389.8324,1397.9276,9321184448.69,12722817.15,sz399330
2006-07-05,1396.2946,1396.2946,1368.9424,1387.4858,6657528873.79,9491768.74,sz399330
2006-07-06,1382.8621,1409.0549,1381.2316,1409.0549,6705688423.83,9446329.11,sz399330
2006-07-07,1413.5917,1416.9026,1399.1861,1402.1257,7388577369.81,10059329.33,sz399330
2006-07-10,1401.9958,1408.0949,1388.7439,1406.977,6679421377.31,9426452.6,sz399330
2006-07-11,1408.0174,1412.342,1400.2795,1412.342,6908569101.17,9970561.98,sz399330
2006-07-12,1411.8033,1431.5136,1411.8033,1416.1719,9263697664.05,12488086.28,sz399330
2006-07-13,1414.4243,1419.6698,1340.1991,1344.4828,11526376216.92,16108094.55,sz399330
2006-07-14,1331.9398,1371.0819,1325.5943,1356.9648,7846443607.7,11160831.58,sz399330
2006-07-17,1353.8054,1371.8142,1349.5637,1371.8142,5537088543.95,7741186.36,sz399330
2006-07-18,1369.8737,1375.2756,1360.0354,1375.0509,5454223013.57,7522758.37,sz399330
2006-07-19,1369.3677,1369.3677,1324.9132,1331.5054,5493764656.24,7741900.91,sz399330
2006-07-20,1330.2969,1343.3922,1323.4101,1338.368,3684284173.46,5268874.34,sz399330
2006-07-21,1335.7771,1349.2531,1335.5202,1347.6705,4006947356.36,5758963.27,sz399330
2006-07-24,1329.9984,1351.7527,1317.1414,1349.9322,4279326970.23,5880977.97,sz399330
2006-07-25,1350.6739,1371.7595,1350.6739,1366.3458,4632100580.2,6299853.16,sz399330
2006-07-26,1371.8363,1374.9213,1358.0215,1359.5076,4173697690.52,6017424.13,sz399330
2006-07-27,1358.1782,1364.1487,1330.1907,1337.5599,4792927370.06,6867017.05,sz399330
2006-07-28,1337.4792,1343.5789,1308.1626,1322.3241,4771455437.36,6734555.69,sz399330
2006-07-31,1318.2433,1318.2433,1267.3229,1268.5304,4743559918.06,7134896.7,sz399330
2006-08-01,1266.713,1278.2875,1254.1045,1258.5266,3577939795.77,5561979.52,sz399330
2006-08-02,1258.6432,1264.857,1230.5273,1249.4478,3448629778.41,5343429.39,sz399330
2006-08-03,1250.4661,1255.5253,1233.0574,1243.838,2745043429.87,4074547.73,sz399330
2006-08-04,1243.7234,1249.211,1210.6111,1213.3555,3094349087.14,4820421.65,sz399330
2006-08-07,1204.3058,1213.0009,1192.2594,1194.2748,2940234035.39,4711805.29,sz399330
2006-08-08,1196.1636,1227.6358,1196.1636,1227.6358,2886349165.56,4440135.92,sz399330
2006-08-09,1228.4667,1231.8457,1218.6776,1224.2141,2435566314.03,3764656.71,sz399330
2006-08-10,1225.8581,1245.1909,1225.7018,1245.1909,2912854795.85,4413847.95,sz399330
2006-08-11,1247.0933,1249.4982,1236.0682,1248.2015,2959934347.56,4230492.04,sz399330
2006-08-14,1246.916,1251.7231,1216.3154,1220.2225,3126471221.83,4785261.3,sz399330
2006-08-15,1216.8206,1239.9717,1211.3652,1239.9717,2869544168.14,4510105.29,sz399330
2006-08-16,1241.8196,1260.3069,1237.7604,1260.3069,4102636867.25,6128875.66,sz399330
2006-08-17,1258.5492,1258.5492,1239.8546,1249.4757,2705487531.68,4169154.85,sz399330
2006-08-18,1245.0402,1256.4381,1240.1145,1242.1323,2417751769.11,3631042.44,sz399330
2006-08-21,1207.0444,1245.6805,1200.142,1245.631,2948557994.49,4452730.87,sz399330
2006-08-22,1244.2173,1265.2815,1243.0558,1262.1272,3557843912.66,4823095.59,sz399330
2006-08-23,1262.0214,1269.749,1256.8705,1260.3646,3665725640.77,5261669.56,sz399330
2006-08-24,1258.1367,1264.2484,1248.8891,1264.2484,2619857464.76,3708935.41,sz399330
2006-08-25,1264.8003,1276.0575,1263.7956,1270.0965,3778380611.44,5397246.95,sz399330
2006-08-28,1272.3356,1306.3548,1272.3356,1306.3548,5854289130.09,8148400.88,sz399330
2006-08-29,1308.9606,1338.2905,1308.6099,1313.5453,7085131028.34,9649205.42,sz399330
2006-08-30,1310.663,1324.0166,1302.4095,1321.4829,4454854818.15,6591516.03,sz399330
