candle_end_time,open,high,low,close,amount,volume,index_code
2007-01-04,1842.633,1924.922,1821.476,1836.136,42475425830.0,54778663.0,sh000016
2007-01-05,1814.702,1844.228,1791.638,1815.12,33274113492.0,45845544.0,sh000016
2007-01-08,1813.619,1862.839,1804.409,1856.616,28444112060.0,37053974.0,sh000016
2007-01-09,1858.093,1933.321,1852.469,1932.277,28364687397.0,35648459.0,sh000016
2007-01-10,1945.296,1964.347,1915.809,1963.633,28485628332.0,34810267.0,sh000016
2007-01-11,1964.652,1977.879,1922.323,1927.219,26144990535.0,31261786.0,sh000016
2007-01-12,1911.508,1941.507,1861.553,1876.143,23832066139.0,29073153.0,sh000016
2007-01-15,1872.078,1963.845,1872.078,1963.163,22186985316.0,26504607.0,sh000016
2007-01-16,1989.222,2005.511,1950.024,1992.096,26997689491.0,31053243.0,sh000016
2007-01-17,1997.807,2033.923,1927.12,1955.742,29260824517.0,32812867.0,sh000016
2007-01-18,1942.988,1964.552,1884.388,1936.921,26842802349.0,30851151.0,sh000016
2007-01-19,1937.038,1997.155,1937.038,1995.532,26004575383.0,29118399.0,sh000016
2007-01-22,2020.0,2076.691,2020.0,2075.537,31017599503.0,36297927.0,sh000016
2007-01-23,2095.221,2113.397,2025.827,2105.99,39411490807.0,42660214.0,sh000016
2007-01-24,2111.708,2170.333,2106.141,2145.694,35259504342.0,35859937.0,sh000016
2007-01-25,2124.167,2160.887,2088.931,2098.181,32276271554.0,32723074.0,sh000016
2007-01-26,2066.515,2176.347,2026.114,2164.514,30693694325.0,32471582.0,sh000016
2007-01-29,2181.872,2238.433,2175.845,2222.414,34670456048.0,37522301.0,sh000016
2007-01-30,2232.204,2251.567,2176.999,2197.193,31350825208.0,34654404.0,sh000016
2007-01-31,2186.416,2193.83,2034.355,2052.905,31271164758.0,36488460.0,sh000016
2007-02-01,2021.442,2064.611,1981.558,2051.662,23725516560.0,27000412.0,sh000016
2007-02-02,2052.953,2057.162,1945.098,1954.966,22792346857.0,25412577.0,sh000016
2007-02-05,1943.056,1956.788,1899.682,1906.03,17918375804.0,20245250.0,sh000016
2007-02-06,1901.576,1955.708,1824.599,1954.155,29123076555.0,33062005.0,sh000016
2007-02-07,1964.255,2029.992,1964.255,2001.373,30187390134.0,31967917.0,sh000016
2007-02-08,2006.752,2031.536,1980.317,2023.178,21169477514.0,22538144.0,sh000016
2007-02-09,2024.902,2027.854,1987.008,2003.324,19956851416.0,21407546.0,sh000016
2007-02-12,2004.216,2083.111,2001.342,2082.402,20789295546.0,21809220.0,sh000016
2007-02-13,2091.303,2114.513,2081.33,2108.626,18559698072.0,19728032.0,sh000016
2007-02-14,2112.677,2181.84,2105.592,2174.002,23306229927.0,24463064.0,sh000016
2007-02-15,2192.896,2236.825,2192.896,2235.447,25557776642.0,27136518.0,sh000016
2007-02-16,2255.576,2266.426,2217.794,2232.978,26447385979.0,28965360.0,sh000016
2007-02-26,2225.869,2248.38,2197.368,2242.764,29513545400.0,31427468.0,sh000016
2007-02-27,2251.204,2253.474,2027.749,2030.357,37912949319.0,40614465.0,sh000016
2007-02-28,1996.564,2104.576,1996.564,2096.226,28479196013.0,31087440.0,sh000016
2007-03-01,2097.103,2097.103,2009.53,2039.678,26719127992.0,28301494.0,sh000016
2007-03-02,2033.899,2082.049,2022.855,2069.074,19900444332.0,21465010.0,sh000016
2007-03-05,2062.032,2088.469,1978.57,2019.727,22921298951.0,25596094.0,sh000016
2007-03-06,2015.689,2100.998,2004.382,2076.871,20740075298.0,21665084.0,sh000016
2007-03-07,2086.624,2143.592,2084.029,2129.48,21999929725.0,23233433.0,sh000016
2007-03-08,2134.759,2150.948,2105.661,2150.153,17736812920.0,18285949.0,sh000016
2007-03-09,2154.508,2171.84,2125.559,2144.218,25843456225.0,28613510.0,sh000016
2007-03-12,2146.979,2148.292,2105.845,2140.528,21590513668.0,22930439.0,sh000016
2007-03-13,2145.178,2152.001,2125.963,2149.972,20733398728.0,22130556.0,sh000016
2007-03-14,2119.868,2123.012,2074.501,2100.56,22274593263.0,23143192.0,sh000016
2007-03-15,2098.638,2138.919,2098.638,2138.05,21355668639.0,21057070.0,sh000016
2007-03-16,2145.919,2154.734,2085.363,2107.627,28749842355.0,27803552.0,sh000016
2007-03-19,2060.765,2195.276,2054.926,2176.152,33494751703.0,34140703.0,sh000016
2007-03-20,2184.313,2187.234,2152.963,2175.131,22572195945.0,22179740.0,sh000016
2007-03-21,2182.451,2204.07,2170.931,2192.931,23331086712.0,21396051.0,sh000016
2007-03-22,2212.155,2228.316,2199.779,2208.47,32133778915.0,31888936.0,sh000016
2007-03-23,2206.543,2220.367,2151.879,2200.042,27560983540.0,28095872.0,sh000016
2007-03-26,2204.769,2230.833,2188.916,2230.004,28132724955.0,28624441.0,sh000016
2007-03-27,2234.626,2244.21,2216.799,2237.22,30135059509.0,30136279.0,sh000016
2007-03-28,2240.239,2280.572,2184.4,2277.965,49291846978.0,51856368.0,sh000016
2007-03-29,2285.021,2351.348,2281.247,2301.483,59017950052.0,58079052.0,sh000016
2007-03-30,2287.71,2313.483,2274.715,2288.263,29101347609.0,28424342.0,sh000016
2007-04-02,2299.493,2343.199,2299.493,2342.525,32137389232.0,30412660.0,sh000016
2007-04-03,2352.384,2367.709,2337.77,2362.982,32589455793.0,30845514.0,sh000016
2007-04-04,2367.924,2386.149,2350.857,2372.657,33114753983.0,29674533.0,sh000016
2007-04-05,2367.424,2398.472,2352.922,2392.64,31925758292.0,28839586.0,sh000016
2007-04-06,2369.892,2399.829,2361.365,2390.642,33129721600.0,29400402.0,sh000016
2007-04-09,2398.856,2443.1,2398.856,2442.926,38381324022.0,34727816.0,sh000016
2007-04-10,2459.411,2479.2,2419.84,2473.758,47928733197.0,42501665.0,sh000016
2007-04-11,2486.974,2514.023,2464.212,2508.472,48095031407.0,41932808.0,sh000016
2007-04-12,2513.846,2540.543,2502.185,2535.098,41302454285.0,33726349.0,sh000016
2007-04-13,2538.403,2551.061,2507.584,2517.789,45612466110.0,37492052.0,sh000016
2007-04-16,2519.657,2586.801,2519.328,2585.343,40349250785.0,33186637.0,sh000016
2007-04-17,2595.051,2603.704,2504.101,2577.015,42905482347.0,35573346.0,sh000016
2007-04-18,2578.848,2578.848,2530.406,2558.519,44092798173.0,37657666.0,sh000016
2007-04-19,2555.077,2558.794,2380.32,2452.547,51958377329.0,45058193.0,sh000016
2007-04-20,2465.741,2553.528,2465.741,2547.501,42079468478.0,35429024.0,sh000016
2007-04-23,2573.995,2651.613,2570.481,2651.43,52224098641.0,46972100.0,sh000016
2007-04-24,2673.984,2693.583,2640.273,2659.213,51451966414.0,43205998.0,sh000016
2007-04-25,2649.674,2695.394,2608.735,2679.083,50469880571.0,43693220.0,sh000016
2007-04-26,2696.396,2711.412,2664.759,2702.128,38832641340.0,30739285.0,sh000016
2007-04-27,2706.357,2717.97,2654.95,2681.3,41574194293.0,30780101.0,sh000016
2007-04-30,2715.886,2768.945,2694.239,2757.827,49700893348.0,34906778.0,sh000016
2007-05-08,2827.122,2849.591,2795.739,2831.262,54679351122.0,40866868.0,sh000016
2007-05-09,2833.335,2867.095,2760.216,2860.312,77418733028.0,65656454.0,sh000016
2007-05-10,2864.096,2903.708,2844.489,2885.717,60806247738.0,51744391.0,sh000016
2007-05-11,2868.633,2880.86,2809.695,2867.972,52946039343.0,36816421.0,sh000016
2007-05-14,2823.464,2919.44,2803.525,2885.505,55014117473.0,39575927.0,sh000016
2007-05-15,2888.914,2895.321,2768.928,2770.655,51671191688.0,38858526.0,sh000016
2007-05-16,2764.261,2829.528,2731.82,2828.525,42997543395.0,31148045.0,sh000016
2007-05-17,2837.722,2888.446,2825.208,2872.787,44421314939.0,31849112.0,sh000016
2007-05-18,2862.939,2875.621,2835.981,2854.318,38087388231.0,28400646.0,sh000016
2007-05-21,2763.768,2875.017,2757.567,2864.699,51781999238.0,39162670.0,sh000016
2007-05-22,2873.308,2903.846,2869.008,2882.665,50647122322.0,38477551.0,sh000016
2007-05-23,2887.64,2920.756,2862.494,2919.943,47408577193.0,35205365.0,sh000016
2007-05-24,2927.485,2949.882,2866.943,2906.815,57690157475.0,42211406.0,sh000016
2007-05-25,2894.703,2958.739,2881.495,2942.513,48864293428.0,34208738.0,sh000016
2007-05-28,2976.756,3012.596,2968.905,2998.859,63830707180.0,45005924.0,sh000016
2007-05-29,3009.441,3051.065,3002.907,3050.437,60405841531.0,44126343.0,sh000016
2007-05-30,2875.79,3000.944,2828.856,2857.002,79810495572.0,57231270.0,sh000016
2007-05-31,2838.097,2986.533,2748.056,2940.374,75453362820.0,55066955.0,sh000016
2007-06-01,2963.468,3055.873,2885.52,2906.588,77769533397.0,51653338.0,sh000016
2007-06-04,2923.411,2935.876,2685.726,2695.765,52522134301.0,40329137.0,sh000016
2007-06-05,2638.421,2780.751,2493.312,2778.658,53903153271.0,42908891.0,sh000016
2007-06-06,2788.971,2814.062,2713.08,2781.319,44642868135.0,32093064.0,sh000016
2007-06-07,2797.231,2857.308,2786.773,2856.539,46360014717.0,33261002.0,sh000016
2007-06-08,2861.813,2875.504,2812.94,2856.019,44694200974.0,30917610.0,sh000016
2007-06-11,2875.106,2924.18,2856.993,2918.305,47137518431.0,33671249.0,sh000016
2007-06-12,2930.428,2984.07,2859.601,2982.901,52275384613.0,34702675.0,sh000016
2007-06-13,3007.651,3058.494,3000.915,3045.944,57785605233.0,42017030.0,sh000016
2007-06-14,3036.346,3050.992,2982.806,3010.165,42577977307.0,29068949.0,sh000016
